inventory_id,depot_id,item_code,item_name,item_category,quantity_in_stock,minimum_stock_level,maximum_stock_level,unit_cost_sar,supplier_name,last_restocked_date,expiry_date,batch_number,storage_location,condition,created_at
INV21510,DEP6,ITEM2703,Alternator,Electrical,59,34,153,435.69,Mercedes Parts,2025-04-12T14:33:50,,BATCH-5734,Hazardous Storage,Poor,2025-10-04T21:14:53.712953
INV92396,DEP5,ITEM6141,Fuel Filter,Engine Parts,82,26,128,354.54,Chevron Parts,2025-06-17T17:29:11,2027-10-02T17:29:11,BATCH-6231,Warehouse A,Good,2025-10-04T21:14:53.713017
INV24590,DEP2,ITEM1485,Battery 12V,Electrical,330,44,337,349.55,Mercedes Parts,2025-02-19T11:33:20,2027-05-08T11:33:20,BATCH-4761,Cold Storage,Poor,2025-10-04T21:14:53.713079
INV78966,DEP1,ITEM4459,Timing Belt,Engine Parts,393,19,481,499.8,Local Supplier,2025-05-26T05:01:38,,BATCH-5450,Warehouse B,Good,2025-10-04T21:14:53.713136
INV59410,DEP6,ITEM8894,Engine Oil 15W-40,Engine Parts,850,59,921,33.44,Aramco Parts,2025-05-03T03:44:42,,BATCH-5440,Cold Storage,Good,2025-10-04T21:14:53.713197
INV10635,DEP3,ITEM1810,Air Filter,Engine Parts,170,13,395,232.47,Aramco Parts,2025-02-27T23:49:09,2027-10-13T23:49:09,BATCH-2026,Hazardous Storage,Good,2025-10-04T21:14:53.713257
INV53612,DEP5,ITEM5079,Starter Motor,Electrical,397,31,496,499.92,Aftermarket Parts,2025-04-01T10:35:17,2028-03-12T10:35:17,BATCH-2838,Cold Storage,Good,2025-10-04T21:14:53.713317
INV56750,DEP3,ITEM2423,Tire 315/80R22.5,Tires,381,100,383,2176.9,Local Supplier,2025-02-11T01:37:10,,BATCH-1720,Hazardous Storage,Good,2025-10-04T21:14:53.713376
INV13761,DEP2,ITEM9665,Valve Stems,Tires,395,36,453,97.39,Scania Parts,2025-02-11T16:16:19,2026-11-03T16:16:19,BATCH-3898,Cold Storage,Good,2025-10-04T21:14:53.713441
INV97753,DEP3,ITEM4272,Valve Stems,Tires,93,15,108,290.15,BP Components,2025-03-03T17:52:54,2027-11-26T17:52:54,BATCH-9724,Warehouse B,Good,2025-10-04T21:14:53.714990
INV41280,DEP3,ITEM7896,Seat Covers,Accessories,348,28,439,127.09,Local Supplier,2025-04-04T13:21:48,,BATCH-7450,Hazardous Storage,Poor,2025-10-04T21:14:53.715191
INV67357,DEP5,ITEM5844,Tire 385/65R22.5,Tires,236,100,791,2404.78,Chevron Parts,2025-05-09T13:27:42,,BATCH-3865,Hazardous Storage,Poor,2025-10-04T21:14:53.715273
INV55360,DEP4,ITEM3372,First Aid Kit,Accessories,374,40,461,498.99,Iveco Parts,2025-03-05T04:10:35,,BATCH-9845,Warehouse B,Good,2025-10-04T21:14:53.715385
INV31198,DEP1,ITEM7484,Tire 385/65R22.5,Tires,117,36,359,1658.44,International Parts,2025-03-02T10:32:18,,BATCH-4873,Warehouse B,Poor,2025-10-04T21:14:53.715513
INV81369,DEP3,ITEM6664,Brake Fluid,Brake System,951,162,1389,76.36,International Parts,2025-04-21T10:46:03,2028-04-03T10:46:03,BATCH-1389,Cold Storage,Good,2025-10-04T21:14:53.715601
INV44563,DEP4,ITEM9456,Tire 295/80R22.5,Tires,397,72,426,2454.08,OEM Supplier,2025-04-27T23:18:15,,BATCH-2040,Warehouse B,Poor,2025-10-04T21:14:53.715668
INV59992,DEP5,ITEM9121,Power Steering Fluid,Fluids,891,131,1273,69.35,OEM Supplier,2025-06-07T10:09:23,,BATCH-7605,Cold Storage,Good,2025-10-04T21:14:53.715727
INV13419,DEP3,ITEM3421,Engine Oil 15W-40,Engine Parts,269,156,770,76.14,Aramco Parts,2025-04-10T02:22:59,,BATCH-8410,Warehouse A,Good,2025-10-04T21:14:53.715785
INV44512,DEP6,ITEM1513,Engine Oil 15W-40,Engine Parts,601,116,706,16.88,Chevron Parts,2025-02-27T18:12:03,2026-11-15T18:12:03,BATCH-9235,Cold Storage,Poor,2025-10-04T21:14:53.715846
INV94936,DEP5,ITEM6105,Timing Belt,Engine Parts,75,43,139,235.09,OEM Supplier,2025-04-26T07:03:53,2027-04-28T07:03:53,BATCH-8950,Warehouse A,Good,2025-10-04T21:14:53.715908
INV15119,DEP2,ITEM1582,Tire 315/80R22.5,Tires,229,93,271,2447.13,BP Components,2025-02-20T02:03:36,2026-12-19T02:03:36,BATCH-5780,Hazardous Storage,Good,2025-10-04T21:14:53.715969
INV35868,DEP2,ITEM5865,Tool Kit,Accessories,33,31,206,82.38,Aftermarket Parts,2025-04-04T02:19:47,2028-03-08T02:19:47,BATCH-6607,Hazardous Storage,Good,2025-10-04T21:14:53.716031
INV54507,DEP6,ITEM2008,Inner Tube,Tires,455,35,469,370.26,Iveco Parts,2025-06-14T17:38:04,2027-12-18T17:38:04,BATCH-4987,Hazardous Storage,Poor,2025-10-04T21:14:53.716092
INV55469,DEP4,ITEM2796,Air Filter,Engine Parts,249,19,393,254.51,Chevron Parts,2025-05-11T11:46:01,,BATCH-5536,Cold Storage,Good,2025-10-04T21:14:53.716160
INV36228,DEP2,ITEM4363,Valve Stems,Tires,101,32,400,208.94,Mercedes Parts,2025-03-27T14:33:14,,BATCH-7967,Hazardous Storage,Fair,2025-10-04T21:14:53.716225
INV67742,DEP2,ITEM4587,Brake Lines,Brake System,100,24,353,117.31,Volvo Parts,2025-06-12T03:12:53,,BATCH-5844,Warehouse A,Good,2025-10-04T21:14:53.716290
INV84102,DEP3,ITEM3618,Alternator,Electrical,243,38,337,314.37,Total Oil,2025-06-01T00:51:04,2027-07-09T00:51:04,BATCH-7845,Warehouse A,Good,2025-10-04T21:14:53.716351
INV42743,DEP2,ITEM8354,Air Filter,Engine Parts,96,34,154,337.0,Local Supplier,2025-04-11T12:07:49,2027-01-13T12:07:49,BATCH-9304,Hazardous Storage,Good,2025-10-04T21:14:53.716412
INV26649,DEP4,ITEM4649,Timing Belt,Engine Parts,316,20,381,219.29,BP Components,2025-04-01T02:56:50,2027-07-06T02:56:50,BATCH-4501,Warehouse A,Fair,2025-10-04T21:14:53.716474
INV48605,DEP1,ITEM3070,Air Filter,Engine Parts,197,30,250,289.09,Scania Parts,2025-04-13T22:01:39,,BATCH-4717,Hazardous Storage,Good,2025-10-04T21:14:53.716532
INV10329,DEP1,ITEM6437,Valve Stems,Tires,293,12,401,29.94,OEM Supplier,2025-05-17T01:09:28,2027-03-21T01:09:28,BATCH-3371,Cold Storage,Fair,2025-10-04T21:14:53.716592
INV89110,DEP2,ITEM5727,Wiper Blades,Accessories,35,21,270,203.48,MAN Parts,2025-04-15T19:33:08,,BATCH-2189,Warehouse B,Good,2025-10-04T21:14:53.716650
INV86695,DEP1,ITEM6003,Grease,Fluids,363,18,452,181.16,Local Supplier,2025-05-28T04:43:54,,BATCH-9856,Cold Storage,Good,2025-10-04T21:14:53.716707
INV25143,DEP1,ITEM1762,Valve Stems,Tires,51,14,318,295.6,Aramco Parts,2025-03-16T23:56:54,,BATCH-6479,Cold Storage,Poor,2025-10-04T21:14:53.716763
INV90840,DEP3,ITEM7871,Tire 295/80R22.5,Tires,107,55,202,1622.4,Total Oil,2025-03-13T00:41:52,2027-06-08T00:41:52,BATCH-6901,Warehouse B,Poor,2025-10-04T21:14:53.716829
INV88582,DEP3,ITEM6795,Air Filter,Engine Parts,328,48,357,307.35,BP Components,2025-05-10T21:54:08,2027-03-13T21:54:08,BATCH-5055,Cold Storage,Poor,2025-10-04T21:14:53.716892
INV20956,DEP1,ITEM2720,Brake Pads,Brake System,381,29,498,248.5,Aramco Parts,2025-02-27T20:50:31,,BATCH-2662,Warehouse B,Good,2025-10-04T21:14:53.716957
INV83555,DEP2,ITEM4483,Battery 12V,Electrical,328,34,332,506.53,International Parts,2025-04-13T06:51:15,2026-07-15T06:51:15,BATCH-0916,Warehouse B,Fair,2025-10-04T21:14:53.717018
INV22000,DEP4,ITEM1988,Timing Belt,Engine Parts,272,44,495,144.77,Aftermarket Parts,2025-06-03T06:01:34,2026-07-28T06:01:34,BATCH-4960,Hazardous Storage,Good,2025-10-04T21:14:53.717079
INV15022,DEP5,ITEM5816,Bulbs,Electrical,58,33,132,234.96,MAN Parts,2025-04-02T16:09:27,2026-04-25T16:09:27,BATCH-9623,Cold Storage,Good,2025-10-04T21:14:53.717141
INV70069,DEP3,ITEM7939,Tire 315/80R22.5,Tires,180,45,605,899.43,OEM Supplier,2025-06-27T03:58:49,2026-07-31T03:58:49,BATCH-6923,Hazardous Storage,Good,2025-10-04T21:14:53.717202
INV36478,DEP6,ITEM6331,Inner Tube,Tires,147,44,341,486.97,Aramco Parts,2025-06-20T11:49:41,2027-06-05T11:49:41,BATCH-9862,Hazardous Storage,Good,2025-10-04T21:14:53.717271
INV17874,DEP4,ITEM3802,Brake Fluid,Brake System,1340,200,1359,30.17,Total Oil,2025-06-23T00:33:08,2026-07-01T00:33:08,BATCH-1727,Cold Storage,Good,2025-10-04T21:14:53.717332
INV62181,DEP3,ITEM8036,Wiper Blades,Accessories,71,21,302,26.79,Scania Parts,2025-05-21T09:50:35,2026-08-13T09:50:35,BATCH-7698,Warehouse A,Good,2025-10-04T21:14:53.717392
INV39656,DEP5,ITEM8787,Brake Fluid,Brake System,1708,144,1753,72.25,BP Components,2025-03-23T03:06:47,2026-03-29T03:06:47,BATCH-7213,Cold Storage,Fair,2025-10-04T21:14:53.717457
INV43543,DEP5,ITEM1778,Starter Motor,Electrical,81,39,369,471.61,BP Components,2025-03-25T21:35:22,,BATCH-0216,Warehouse A,Good,2025-10-04T21:14:53.717515
INV80045,DEP3,ITEM1643,Alternator,Electrical,219,41,296,62.88,MAN Parts,2025-03-27T06:19:32,,BATCH-9186,Warehouse A,Good,2025-10-04T21:14:53.717572
INV35721,DEP4,ITEM9449,Mirrors,Accessories,272,27,395,30.37,Volvo Parts,2025-05-15T09:04:56,2028-04-04T09:04:56,BATCH-0109,Cold Storage,Good,2025-10-04T21:14:53.717636
INV92595,DEP3,ITEM8735,Tire 295/80R22.5,Tires,504,54,585,1063.2,MAN Parts,2025-05-23T13:13:24,,BATCH-4489,Warehouse A,Good,2025-10-04T21:14:53.717696
INV37582,DEP6,ITEM8210,Grease,Fluids,186,23,433,52.45,Aftermarket Parts,2025-05-27T16:38:20,,BATCH-0894,Hazardous Storage,Good,2025-10-04T21:14:53.717752
INV69671,DEP1,ITEM4847,Brake Lines,Brake System,57,30,109,409.27,Volvo Parts,2025-03-19T15:54:53,,BATCH-0567,Cold Storage,Good,2025-10-04T21:14:53.717810
INV51204,DEP2,ITEM2250,First Aid Kit,Accessories,83,31,421,123.28,Aftermarket Parts,2025-02-26T14:24:09,,BATCH-0318,Hazardous Storage,Good,2025-10-04T21:14:53.717867
INV14472,DEP4,ITEM1462,Grease,Fluids,39,39,490,69.74,Volvo Parts,2025-06-02T09:57:03,2027-01-11T09:57:03,BATCH-1504,Hazardous Storage,Good,2025-10-04T21:14:53.717926
INV72467,DEP5,ITEM8573,Wiper Blades,Accessories,76,35,449,224.86,MAN Parts,2025-05-01T21:56:08,2026-12-18T21:56:08,BATCH-2101,Cold Storage,Good,2025-10-04T21:14:53.717985
INV26298,DEP4,ITEM7240,Hydraulic Oil,Fluids,538,121,1839,19.1,Local Supplier,2025-04-22T22:57:09,2027-07-03T22:57:09,BATCH-9609,Warehouse A,Good,2025-10-04T21:14:53.718051
INV43911,DEP4,ITEM5391,Mirrors,Accessories,47,19,216,384.71,Shell Lubricants,2025-06-23T00:27:37,,BATCH-5149,Warehouse B,Good,2025-10-04T21:14:53.718110
INV63492,DEP2,ITEM9829,Grease,Fluids,327,33,495,144.84,Mercedes Parts,2025-02-11T15:01:38,2026-04-26T15:01:38,BATCH-1356,Hazardous Storage,Good,2025-10-04T21:14:53.718179
INV11861,DEP6,ITEM9266,Brake Lines,Brake System,219,44,484,398.87,BP Components,2025-04-09T12:37:51,2027-10-02T12:37:51,BATCH-7629,Warehouse B,Good,2025-10-04T21:14:53.718241
INV16986,DEP5,ITEM1186,Transmission Fluid,Fluids,1351,71,1587,57.62,Mercedes Parts,2025-04-21T12:41:19,,BATCH-2793,Warehouse A,Good,2025-10-04T21:14:53.718298
INV49614,DEP5,ITEM3283,Transmission Fluid,Fluids,462,117,1641,47.59,Volvo Parts,2025-05-11T18:28:34,2026-09-02T18:28:34,BATCH-0453,Warehouse B,Poor,2025-10-04T21:14:53.718364
INV29482,DEP6,ITEM4159,Brake Lines,Brake System,184,19,421,334.61,Scania Parts,2025-05-03T01:20:59,2027-12-26T01:20:59,BATCH-2854,Hazardous Storage,Good,2025-10-04T21:14:53.718425
INV16548,DEP3,ITEM7997,Brake Calipers,Brake System,78,37,440,481.87,Volvo Parts,2025-02-23T02:30:14,2026-06-17T02:30:14,BATCH-9566,Cold Storage,Good,2025-10-04T21:14:53.718485
INV94070,DEP1,ITEM4413,Power Steering Fluid,Fluids,942,140,1154,77.62,BP Components,2025-04-27T13:56:50,2027-01-14T13:56:50,BATCH-4367,Cold Storage,Good,2025-10-04T21:14:53.718545
INV84815,DEP4,ITEM4031,Fuel Filter,Engine Parts,78,45,248,341.8,BP Components,2025-05-28T16:01:25,2027-11-20T16:01:25,BATCH-1852,Cold Storage,Good,2025-10-04T21:14:53.718605
INV14285,DEP4,ITEM6945,Oil Filter,Engine Parts,208,51,1931,79.92,Total Oil,2025-04-28T16:24:05,,BATCH-6989,Warehouse A,Good,2025-10-04T21:14:53.718667
INV34665,DEP1,ITEM4461,Tire 385/65R22.5,Tires,148,91,277,1643.47,Mercedes Parts,2025-04-19T05:29:37,2027-04-10T05:29:37,BATCH-9877,Hazardous Storage,Good,2025-10-04T21:14:53.718750
INV20636,DEP5,ITEM8688,Hydraulic Oil,Fluids,466,104,1014,70.47,MAN Parts,2025-03-10T02:58:34,,BATCH-0287,Warehouse B,Good,2025-10-04T21:14:53.718811
INV74539,DEP6,ITEM1912,Brake Lines,Brake System,83,25,435,476.1,OEM Supplier,2025-04-24T02:21:23,,BATCH-9291,Hazardous Storage,Good,2025-10-04T21:14:53.718872
INV76018,DEP4,ITEM5295,Wiring Harness,Electrical,181,18,324,469.62,Local Supplier,2025-04-07T03:46:01,2027-07-21T03:46:01,BATCH-3455,Warehouse B,Good,2025-10-04T21:14:53.718934
INV98430,DEP5,ITEM5632,Floor Mats,Accessories,70,40,346,53.47,Shell Lubricants,2025-05-17T17:20:58,2026-08-06T17:20:58,BATCH-6669,Warehouse B,Poor,2025-10-04T21:14:53.718995
INV10834,DEP6,ITEM4376,Wiring Harness,Electrical,400,13,484,321.76,OEM Supplier,2025-03-29T00:30:53,2027-11-06T00:30:53,BATCH-7068,Warehouse A,Good,2025-10-04T21:14:53.719062
INV12022,DEP3,ITEM1722,Transmission Fluid,Fluids,564,186,1636,68.15,Chevron Parts,2025-02-16T05:59:09,,BATCH-3102,Cold Storage,Poor,2025-10-04T21:14:53.719121
INV33587,DEP4,ITEM7123,Mirrors,Accessories,90,28,218,375.45,Shell Lubricants,2025-04-10T11:58:14,,BATCH-2797,Warehouse B,Good,2025-10-04T21:14:53.719179
INV37052,DEP1,ITEM4227,Brake Pads,Brake System,361,29,435,458.74,OEM Supplier,2025-06-08T20:46:56,2028-02-28T20:46:56,BATCH-3474,Warehouse B,Good,2025-10-04T21:14:53.719239
INV12444,DEP3,ITEM9241,Tire 295/80R22.5,Tires,177,81,474,908.76,Mercedes Parts,2025-03-15T18:12:00,,BATCH-0846,Cold Storage,Good,2025-10-04T21:14:53.719303
INV87058,DEP1,ITEM3632,Tire 295/80R22.5,Tires,309,37,329,1115.6,Scania Parts,2025-06-14T07:32:29,,BATCH-1507,Warehouse B,Poor,2025-10-04T21:14:53.719361
INV84476,DEP3,ITEM2575,Hydraulic Oil,Fluids,276,182,735,63.1,Local Supplier,2025-05-10T06:13:02,,BATCH-6096,Hazardous Storage,Good,2025-10-04T21:14:53.719417
INV39711,DEP2,ITEM6168,Oil Filter,Engine Parts,433,121,1207,33.49,International Parts,2025-03-06T22:48:04,,BATCH-1000,Warehouse A,Good,2025-10-04T21:14:53.719474
INV29662,DEP4,ITEM5613,Bulbs,Electrical,311,50,347,168.37,Shell Lubricants,2025-05-12T03:47:50,2027-12-15T03:47:50,BATCH-9489,Cold Storage,Poor,2025-10-04T21:14:53.719539
INV72572,DEP5,ITEM7292,Oil Filter,Engine Parts,898,150,1997,47.28,Aramco Parts,2025-05-14T05:43:07,,BATCH-9191,Hazardous Storage,Good,2025-10-04T21:14:53.719598
INV51849,DEP3,ITEM4765,Inner Tube,Tires,210,47,340,148.99,Volvo Parts,2025-04-14T18:35:33,2026-12-24T18:35:33,BATCH-4034,Warehouse A,Poor,2025-10-04T21:14:53.719657
INV61824,DEP1,ITEM7525,Spark Plugs,Engine Parts,279,10,446,204.47,Total Oil,2025-05-11T09:08:08,,BATCH-9604,Cold Storage,Good,2025-10-04T21:14:53.719715
INV13872,DEP4,ITEM1930,Tool Kit,Accessories,47,34,100,119.83,Local Supplier,2025-05-26T12:07:21,2027-11-07T12:07:21,BATCH-0204,Cold Storage,Good,2025-10-04T21:14:53.719780
INV67999,DEP1,ITEM1009,Air Filter,Engine Parts,139,47,292,352.14,Shell Lubricants,2025-06-13T14:28:12,2027-03-05T14:28:12,BATCH-9518,Warehouse B,Good,2025-10-04T21:14:53.719843
INV12610,DEP1,ITEM1356,Brake Fluid,Brake System,842,161,1025,49.94,Volvo Parts,2025-02-06T08:18:47,2027-03-16T08:18:47,BATCH-6964,Warehouse A,Good,2025-10-04T21:14:53.719910
INV19012,DEP5,ITEM8590,Tool Kit,Accessories,17,10,439,378.89,International Parts,2025-03-17T19:15:20,2027-10-04T19:15:20,BATCH-3980,Warehouse B,Fair,2025-10-04T21:14:53.719971
INV98517,DEP3,ITEM1350,Inner Tube,Tires,243,18,375,260.77,Local Supplier,2025-02-24T18:44:52,,BATCH-4892,Cold Storage,Fair,2025-10-04T21:14:53.720030
INV89639,DEP5,ITEM2423,Brake Fluid,Brake System,779,180,1333,24.53,Iveco Parts,2025-04-02T20:07:03,2027-09-30T20:07:03,BATCH-6802,Warehouse B,Good,2025-10-04T21:14:53.720090
INV32146,DEP1,ITEM6536,Hydraulic Oil,Fluids,265,189,1004,34.13,Iveco Parts,2025-03-29T07:36:21,2027-08-22T07:36:21,BATCH-9783,Warehouse A,Poor,2025-10-04T21:14:53.720151
INV96073,DEP3,ITEM2848,Tool Kit,Accessories,188,33,373,289.38,Shell Lubricants,2025-02-28T16:29:05,,BATCH-2039,Cold Storage,Poor,2025-10-04T21:14:53.720215
INV78836,DEP5,ITEM3394,Coolant,Fluids,96,25,426,64.86,Volvo Parts,2025-06-26T12:24:45,2027-07-26T12:24:45,BATCH-4235,Hazardous Storage,Good,2025-10-04T21:14:53.720274
INV96852,DEP1,ITEM9451,Grease,Fluids,129,37,417,154.87,International Parts,2025-02-01T10:54:04,2027-02-21T10:54:04,BATCH-7898,Cold Storage,Good,2025-10-04T21:14:53.720341
INV68970,DEP3,ITEM2312,Seat Covers,Accessories,199,32,248,484.39,Shell Lubricants,2025-02-24T12:16:26,,BATCH-5400,Warehouse A,Fair,2025-10-04T21:14:53.720399
INV72405,DEP5,ITEM5270,Tire 385/65R22.5,Tires,317,68,541,1430.27,OEM Supplier,2025-04-05T11:51:36,2027-04-23T11:51:36,BATCH-1147,Hazardous Storage,Poor,2025-10-04T21:14:53.720464
INV45692,DEP4,ITEM4248,Fuses,Electrical,83,16,156,35.68,OEM Supplier,2025-03-24T09:37:48,2027-09-26T09:37:48,BATCH-4765,Warehouse B,Good,2025-10-04T21:14:53.720530
INV65820,DEP6,ITEM7670,Floor Mats,Accessories,71,14,372,359.69,Scania Parts,2025-03-13T20:34:26,2027-02-19T20:34:26,BATCH-2732,Warehouse B,Good,2025-10-04T21:14:53.720592
INV81480,DEP6,ITEM8016,Bulbs,Electrical,231,46,335,294.58,Shell Lubricants,2025-03-24T23:45:40,,BATCH-5502,Warehouse A,Fair,2025-10-04T21:14:53.720650
INV70496,DEP3,ITEM9856,Engine Oil 15W-40,Engine Parts,429,107,626,71.59,Aramco Parts,2025-05-25T00:07:51,2027-06-01T00:07:51,BATCH-5429,Cold Storage,Poor,2025-10-04T21:14:53.720711
INV93842,DEP4,ITEM5447,Fuses,Electrical,227,12,282,310.08,Local Supplier,2025-02-18T10:39:48,2027-10-08T10:39:48,BATCH-7226,Warehouse B,Good,2025-10-04T21:14:53.720770
INV85994,DEP2,ITEM1415,Wiring Harness,Electrical,179,41,285,190.81,Scania Parts,2025-05-04T00:24:57,2028-01-25T00:24:57,BATCH-0943,Warehouse B,Fair,2025-10-04T21:14:53.720832
INV41919,DEP5,ITEM8069,Brake Calipers,Brake System,87,21,163,64.28,Local Supplier,2025-03-21T03:28:11,,BATCH-9276,Warehouse A,Good,2025-10-04T21:14:53.720889
INV30190,DEP3,ITEM7972,Fuses,Electrical,68,13,206,89.72,Scania Parts,2025-03-21T14:29:13,,BATCH-8439,Warehouse A,Good,2025-10-04T21:14:53.720946
INV32542,DEP4,ITEM1673,Fuel Filter,Engine Parts,307,33,438,359.07,Chevron Parts,2025-05-19T01:57:01,,BATCH-9014,Hazardous Storage,Good,2025-10-04T21:14:53.721002
INV56835,DEP6,ITEM9665,Floor Mats,Accessories,55,24,108,410.36,International Parts,2025-05-16T04:51:59,2028-04-09T04:51:59,BATCH-4740,Hazardous Storage,Fair,2025-10-04T21:14:53.721061
INV72340,DEP6,ITEM8965,Starter Motor,Electrical,164,46,389,440.88,Total Oil,2025-03-14T12:17:42,2027-02-26T12:17:42,BATCH-9264,Hazardous Storage,Fair,2025-10-04T21:14:53.721131
INV24922,DEP6,ITEM5178,Valve Stems,Tires,182,12,365,155.23,MAN Parts,2025-03-14T10:43:52,2028-02-09T10:43:52,BATCH-2151,Warehouse B,Fair,2025-10-04T21:14:53.721192
INV82006,DEP6,ITEM6923,Transmission Fluid,Fluids,439,76,563,74.78,Mercedes Parts,2025-05-01T11:34:30,2028-02-25T11:34:30,BATCH-0252,Hazardous Storage,Poor,2025-10-04T21:14:53.721252
INV18208,DEP1,ITEM2836,Fuel Filter,Engine Parts,197,41,347,175.88,MAN Parts,2025-02-06T10:08:07,,BATCH-6558,Warehouse A,Good,2025-10-04T21:14:53.721309
INV27938,DEP4,ITEM8919,Air Filter,Engine Parts,167,34,190,174.04,OEM Supplier,2025-03-14T15:48:45,,BATCH-6031,Warehouse B,Good,2025-10-04T21:14:53.721366
INV83248,DEP6,ITEM9376,Hydraulic Oil,Fluids,222,88,1152,75.85,Scania Parts,2025-06-10T22:28:20,2026-10-15T22:28:20,BATCH-9139,Warehouse B,Poor,2025-10-04T21:14:53.721425
INV33980,DEP2,ITEM2023,Hydraulic Oil,Fluids,390,168,1095,19.54,Total Oil,2025-06-15T01:35:47,,BATCH-9722,Hazardous Storage,Poor,2025-10-04T21:14:53.721482
INV14741,DEP3,ITEM2584,Wiring Harness,Electrical,38,25,209,221.33,International Parts,2025-06-04T05:05:53,2027-07-31T05:05:53,BATCH-7481,Warehouse B,Good,2025-10-04T21:14:53.721541
INV20999,DEP2,ITEM7683,Alternator,Electrical,81,13,332,284.36,Iveco Parts,2025-06-23T12:38:18,2026-08-27T12:38:18,BATCH-3332,Cold Storage,Good,2025-10-04T21:14:53.721601
INV50014,DEP4,ITEM2456,Oil Filter,Engine Parts,679,146,1156,60.21,Mercedes Parts,2025-05-03T11:53:56,,BATCH-8285,Warehouse B,Poor,2025-10-04T21:14:53.721660
INV55594,DEP3,ITEM2520,Tire 295/80R22.5,Tires,107,22,285,1639.82,Local Supplier,2025-03-26T01:04:39,,BATCH-9429,Warehouse B,Poor,2025-10-04T21:14:53.721723
INV63893,DEP1,ITEM4684,Wiring Harness,Electrical,135,26,316,497.55,Mercedes Parts,2025-04-15T01:30:08,,BATCH-8629,Warehouse A,Good,2025-10-04T21:14:53.721781
INV37734,DEP5,ITEM2002,Fuel Filter,Engine Parts,80,22,455,289.75,Scania Parts,2025-06-17T07:56:21,,BATCH-7058,Cold Storage,Good,2025-10-04T21:14:53.721843
INV60842,DEP5,ITEM9029,Inner Tube,Tires,45,17,263,464.34,International Parts,2025-02-13T18:58:14,2027-08-19T18:58:14,BATCH-3535,Warehouse A,Fair,2025-10-04T21:14:53.721937
INV67717,DEP1,ITEM9256,Brake Fluid,Brake System,1755,149,1804,28.27,Volvo Parts,2025-02-09T11:07:43,,BATCH-1322,Warehouse B,Poor,2025-10-04T21:14:53.722050
INV46771,DEP3,ITEM3343,Fuel Filter,Engine Parts,348,38,469,144.49,OEM Supplier,2025-05-19T08:44:08,2026-06-22T08:44:08,BATCH-8898,Warehouse A,Good,2025-10-04T21:14:53.722168
INV52438,DEP4,ITEM8503,Bulbs,Electrical,81,47,191,29.8,International Parts,2025-05-30T23:56:26,2027-08-26T23:56:26,BATCH-2351,Hazardous Storage,Good,2025-10-04T21:14:53.722263
INV37501,DEP5,ITEM4174,Battery 12V,Electrical,65,21,127,435.73,Mercedes Parts,2025-02-17T15:06:48,,BATCH-9763,Cold Storage,Poor,2025-10-04T21:14:53.722381
INV72299,DEP5,ITEM5927,Engine Oil 15W-40,Engine Parts,202,55,540,56.64,Volvo Parts,2025-03-10T15:58:00,2027-09-28T15:58:00,BATCH-5946,Warehouse B,Good,2025-10-04T21:14:53.722503
INV32513,DEP1,ITEM9478,Brake Calipers,Brake System,164,14,234,192.77,Shell Lubricants,2025-03-01T14:31:01,,BATCH-3925,Warehouse A,Poor,2025-10-04T21:14:53.722627
INV32779,DEP1,ITEM8383,Coolant,Fluids,175,38,184,187.49,Mercedes Parts,2025-05-29T05:06:40,2026-06-05T05:06:40,BATCH-4503,Warehouse A,Poor,2025-10-04T21:14:53.722710
INV24523,DEP2,ITEM9205,Engine Oil 15W-40,Engine Parts,112,91,1064,54.48,Scania Parts,2025-02-18T17:19:45,2026-10-31T17:19:45,BATCH-1720,Cold Storage,Good,2025-10-04T21:14:53.722777
INV44571,DEP1,ITEM8750,Battery 12V,Electrical,107,24,117,693.4,MAN Parts,2025-05-11T02:48:27,,BATCH-0435,Cold Storage,Good,2025-10-04T21:14:53.722837
INV67906,DEP6,ITEM2361,Brake Fluid,Brake System,659,92,1431,34.77,Local Supplier,2025-03-03T09:12:47,,BATCH-2626,Hazardous Storage,Good,2025-10-04T21:14:53.722897
INV28261,DEP3,ITEM2513,Brake Lines,Brake System,354,13,453,255.17,BP Components,2025-03-05T01:16:09,,BATCH-8968,Cold Storage,Good,2025-10-04T21:14:53.722962
INV13447,DEP2,ITEM5246,Brake Discs,Brake System,137,35,356,384.57,Iveco Parts,2025-03-25T06:24:54,,BATCH-4410,Hazardous Storage,Poor,2025-10-04T21:14:53.723021
INV81608,DEP2,ITEM2318,Bulbs,Electrical,77,15,138,154.26,Shell Lubricants,2025-03-04T17:48:42,2027-09-08T17:48:42,BATCH-5071,Hazardous Storage,Fair,2025-10-04T21:14:53.723084
INV33271,DEP6,ITEM4923,Battery 12V,Electrical,133,22,175,646.33,Local Supplier,2025-05-22T08:57:21,,BATCH-0703,Warehouse B,Good,2025-10-04T21:14:53.723145
INV89514,DEP4,ITEM2286,Brake Pads,Brake System,310,19,396,143.34,Local Supplier,2025-03-14T04:52:40,,BATCH-8928,Warehouse B,Good,2025-10-04T21:14:53.723203
INV69665,DEP6,ITEM4642,Brake Fluid,Brake System,165,154,1150,50.21,Aftermarket Parts,2025-05-19T12:52:03,2028-05-03T12:52:03,BATCH-9232,Warehouse A,Fair,2025-10-04T21:14:53.723265
