schedule_id,customer_id,vehicle_id,driver_id,scheduled_date,scheduled_time,delivery_window_start,delivery_window_end,priority_level,delivery_type,estimated_duration_hours,special_requirements,status,created_at
SCH33670,CUST8715,ALD9686,DRV3925,2025-04-28T19:51:37,19:51,12:00,16:00,Low,Express,2.35,['Express Delivery'],Scheduled,2025-10-04T23:50:00.687150
SCH37417,CUST3119,ALD9407,DRV5671,2025-04-14T20:01:32,20:01,20:00,24:00,Medium,Express,1.89,['Express Delivery'],In Progress,2025-10-04T23:50:00.687286
SCH45213,CUST2302,ALD6640,DRV9954,2025-03-12T13:31:36,13:31,12:00,16:00,Medium,Standard,3.79,['Standard Delivery'],In Progress,2025-10-04T23:50:00.687384
SCH67761,CUST1160,ALD8240,DRV9325,2025-05-11T15:16:07,15:16,08:00,12:00,Medium,Bulk,4.74,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.687464
SCH47544,CUST7341,ALD5199,DRV6999,2025-02-07T05:16:12,05:16,12:00,16:00,Medium,Standard,3.09,['Hazardous Materials'],Cancelled,2025-10-04T23:50:00.687550
SCH88652,CUST9315,ALD2692,DRV7169,2025-01-24T05:57:02,05:57,12:00,16:00,Medium,Emergency,0.73,['Standard Delivery'],Completed,2025-10-04T23:50:00.687618
SCH31953,CUST2696,ALD3884,DRV6284,2025-03-24T05:24:50,05:24,08:00,12:00,Medium,Refrigerated,3.48,['Temperature Control'],In Progress,2025-10-04T23:50:00.687685
SCH79164,CUST1700,ALD8648,DRV8361,2025-06-28T21:47:31,21:47,20:00,24:00,Low,Emergency,1.2,['Standard Delivery'],In Progress,2025-10-04T23:50:00.687752
SCH31702,CUST6498,ALD9262,DRV5103,2025-05-26T11:10:40,11:10,08:00,12:00,Medium,Emergency,1.81,['Fragile Handling'],In Progress,2025-10-04T23:50:00.687818
SCH95513,CUST8936,ALD7571,DRV4832,2025-01-09T04:51:45,04:51,16:00,20:00,Low,Standard,4.39,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.687891
SCH66222,CUST9629,ALD3033,DRV6771,2025-01-08T09:53:26,09:53,12:00,16:00,Medium,Standard,6.09,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.687964
SCH14169,CUST7575,ALD6934,DRV3180,2025-04-01T20:32:55,20:32,16:00,20:00,High,Bulk,7.45,['Hazardous Materials'],Completed,2025-10-04T23:50:00.688032
SCH66056,CUST4326,ALD8451,DRV1963,2025-05-07T04:03:55,04:03,08:00,12:00,High,Refrigerated,3.35,['Temperature Control'],In Progress,2025-10-04T23:50:00.688124
SCH41990,CUST1812,ALD9379,DRV7907,2025-04-13T08:43:56,08:43,20:00,24:00,Medium,Scheduled,6.46,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.688195
SCH89645,CUST7652,ALD7866,DRV2748,2025-01-09T01:46:16,01:46,08:00,12:00,Medium,Standard,3.5,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.688272
SCH41544,CUST4415,ALD8655,DRV9496,2025-04-16T01:33:08,01:33,20:00,24:00,Low,Refrigerated,7.32,['Temperature Control'],Scheduled,2025-10-04T23:50:00.688348
SCH22599,CUST7144,ALD1024,DRV1420,2025-01-24T02:39:05,02:39,08:00,12:00,Medium,Bulk,11.63,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.688414
SCH33227,CUST3785,ALD1686,DRV4916,2025-06-12T04:16:10,04:16,20:00,24:00,Medium,Express,1.58,"['Fragile Handling', 'Express Delivery']",Completed,2025-10-04T23:50:00.688480
SCH92395,CUST4811,ALD6709,DRV3758,2025-03-28T13:54:55,13:54,16:00,20:00,High,Express,1.08,['Express Delivery'],Scheduled,2025-10-04T23:50:00.688545
SCH71953,CUST5686,ALD9966,DRV4154,2025-02-20T06:25:16,06:25,16:00,20:00,Low,Emergency,0.61,['Hazardous Materials'],Scheduled,2025-10-04T23:50:00.688612
SCH27201,CUST5409,ALD2037,DRV4692,2025-04-23T19:05:28,19:05,20:00,24:00,Medium,Standard,3.64,['Standard Delivery'],Cancelled,2025-10-04T23:50:00.688691
SCH89748,CUST3510,ALD2172,DRV8783,2025-03-27T01:09:31,01:09,08:00,12:00,Low,Emergency,0.63,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.688764
SCH35954,CUST2719,ALD1182,DRV4170,2025-03-15T12:50:10,12:50,12:00,16:00,Medium,Scheduled,5.64,['Standard Delivery'],In Progress,2025-10-04T23:50:00.688830
SCH96256,CUST6243,ALD5997,DRV3107,2025-05-30T20:30:31,20:30,16:00,20:00,Medium,Emergency,1.54,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.688895
SCH55689,CUST9235,ALD9746,DRV1629,2025-04-03T13:44:12,13:44,16:00,20:00,Low,Scheduled,5.61,['Fragile Handling'],Cancelled,2025-10-04T23:50:00.688967
SCH21718,CUST9660,ALD3512,DRV1437,2025-02-03T13:49:09,13:49,16:00,20:00,High,Emergency,1.97,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.689036
SCH70270,CUST9471,ALD1055,DRV9690,2025-05-22T05:54:03,05:54,08:00,12:00,Medium,Standard,4.49,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.689126
SCH59600,CUST4025,ALD8197,DRV8405,2025-05-07T05:49:19,05:49,20:00,24:00,Low,Bulk,5.63,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.689194
SCH82166,CUST4998,ALD3185,DRV5541,2025-01-23T01:10:55,01:10,12:00,16:00,Medium,Emergency,0.88,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.689260
SCH34084,CUST8208,ALD5234,DRV8110,2025-01-22T23:03:56,23:03,20:00,24:00,Low,Scheduled,3.45,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.689377
SCH97224,CUST4320,ALD7976,DRV2492,2025-03-19T00:55:42,00:55,20:00,24:00,Low,Scheduled,4.47,['Standard Delivery'],In Progress,2025-10-04T23:50:00.689540
SCH70261,CUST6692,ALD2452,DRV3395,2025-04-04T03:17:08,03:17,12:00,16:00,Medium,Scheduled,4.12,['Standard Delivery'],Completed,2025-10-04T23:50:00.689685
SCH36753,CUST8568,ALD3026,DRV9273,2025-04-25T22:38:45,22:38,20:00,24:00,Medium,Express,2.95,['Express Delivery'],Scheduled,2025-10-04T23:50:00.689841
SCH84246,CUST6285,ALD6958,DRV1965,2025-05-08T19:43:44,19:43,08:00,12:00,Medium,Scheduled,6.35,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.689973
SCH88459,CUST4132,ALD3072,DRV2368,2025-01-19T09:01:48,09:01,16:00,20:00,Low,Refrigerated,3.9,['Temperature Control'],Cancelled,2025-10-04T23:50:00.690050
SCH46408,CUST4487,ALD8827,DRV3143,2025-05-24T23:31:45,23:31,16:00,20:00,Low,Standard,4.77,['Hazardous Materials'],Cancelled,2025-10-04T23:50:00.690155
SCH92268,CUST1022,ALD7301,DRV7273,2025-02-26T22:30:57,22:30,08:00,12:00,Medium,Scheduled,4.37,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.690243
SCH48054,CUST3323,ALD2747,DRV9763,2025-04-25T13:24:30,13:24,20:00,24:00,Medium,Standard,6.51,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.690309
SCH41539,CUST9994,ALD1049,DRV5957,2025-01-18T14:49:21,14:49,16:00,20:00,High,Scheduled,4.92,['Standard Delivery'],Cancelled,2025-10-04T23:50:00.690374
SCH22255,CUST9706,ALD2874,DRV4893,2025-04-25T07:01:10,07:01,20:00,24:00,Medium,Refrigerated,4.44,"['Temperature Control', 'Fragile Handling']",Completed,2025-10-04T23:50:00.690451
SCH32544,CUST2209,ALD8062,DRV4454,2025-03-17T02:15:19,02:15,12:00,16:00,Medium,Scheduled,3.72,['Hazardous Materials'],In Progress,2025-10-04T23:50:00.690522
SCH77978,CUST1072,ALD6793,DRV3938,2025-02-11T15:11:48,15:11,20:00,24:00,Medium,Bulk,11.98,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.690592
SCH64878,CUST9581,ALD1373,DRV2098,2025-06-29T19:38:25,19:38,20:00,24:00,Low,Standard,5.83,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.690657
SCH50352,CUST7639,ALD7501,DRV1321,2025-04-11T04:05:01,04:05,08:00,12:00,Medium,Standard,6.36,['Standard Delivery'],In Progress,2025-10-04T23:50:00.690722
SCH39887,CUST2233,ALD6729,DRV7367,2025-02-08T04:40:06,04:40,08:00,12:00,Low,Scheduled,2.95,['Fragile Handling'],Cancelled,2025-10-04T23:50:00.690786
SCH33644,CUST9525,ALD4894,DRV1648,2025-06-11T03:08:33,03:08,16:00,20:00,Low,Express,3.55,['Express Delivery'],Cancelled,2025-10-04T23:50:00.690850
SCH29773,CUST9187,ALD3360,DRV7261,2025-01-06T05:07:29,05:07,16:00,20:00,Low,Emergency,0.86,['Standard Delivery'],Completed,2025-10-04T23:50:00.690915
SCH78487,CUST7535,ALD8215,DRV8864,2025-02-06T12:35:04,12:35,16:00,20:00,Low,Bulk,4.01,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.690983
SCH64926,CUST5088,ALD5383,DRV2011,2025-06-08T07:13:00,07:13,12:00,16:00,Low,Bulk,9.02,['Standard Delivery'],Completed,2025-10-04T23:50:00.691047
SCH10193,CUST4289,ALD2369,DRV4125,2025-03-30T12:27:28,12:27,08:00,12:00,Medium,Bulk,6.81,['Standard Delivery'],Completed,2025-10-04T23:50:00.691112
SCH62116,CUST6943,ALD1276,DRV3239,2025-06-21T23:35:49,23:35,16:00,20:00,Medium,Emergency,0.55,['Fragile Handling'],Cancelled,2025-10-04T23:50:00.691180
SCH28519,CUST9915,ALD4928,DRV5271,2025-06-21T12:31:29,12:31,16:00,20:00,Medium,Express,3.19,['Express Delivery'],Scheduled,2025-10-04T23:50:00.691246
SCH68718,CUST7316,ALD8101,DRV3362,2025-01-03T23:37:39,23:37,16:00,20:00,Medium,Scheduled,4.98,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.691310
SCH67660,CUST1828,ALD7073,DRV6787,2025-03-26T04:20:49,04:20,08:00,12:00,Low,Express,1.78,['Express Delivery'],Cancelled,2025-10-04T23:50:00.691375
SCH38065,CUST8159,ALD5530,DRV2537,2025-04-04T18:37:26,18:37,12:00,16:00,Medium,Standard,4.44,['Hazardous Materials'],Cancelled,2025-10-04T23:50:00.691450
SCH15062,CUST1310,ALD8632,DRV1281,2025-05-30T00:03:22,00:03,16:00,20:00,Medium,Refrigerated,5.6,['Temperature Control'],Cancelled,2025-10-04T23:50:00.691517
SCH12037,CUST5022,ALD6794,DRV7506,2025-06-02T13:29:21,13:29,20:00,24:00,Medium,Emergency,0.74,['Standard Delivery'],In Progress,2025-10-04T23:50:00.691582
SCH74591,CUST6683,ALD1238,DRV6394,2025-02-17T19:06:25,19:06,16:00,20:00,Medium,Standard,2.63,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.691654
SCH35282,CUST5793,ALD5643,DRV8620,2025-02-08T18:30:52,18:30,08:00,12:00,Medium,Express,3.1,['Express Delivery'],Completed,2025-10-04T23:50:00.691718
SCH91593,CUST3355,ALD3456,DRV8094,2025-04-24T09:03:00,09:03,08:00,12:00,Low,Scheduled,4.7,['Hazardous Materials'],Cancelled,2025-10-04T23:50:00.691783
SCH30171,CUST9987,ALD7833,DRV8619,2025-04-10T11:31:34,11:31,16:00,20:00,Medium,Standard,3.64,['Standard Delivery'],In Progress,2025-10-04T23:50:00.691854
SCH86394,CUST9326,ALD9658,DRV2501,2025-03-07T03:41:56,03:41,08:00,12:00,Medium,Emergency,1.19,['Standard Delivery'],In Progress,2025-10-04T23:50:00.691924
SCH80930,CUST5366,ALD7130,DRV8883,2025-02-23T15:44:52,15:44,08:00,12:00,Medium,Emergency,0.73,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.692124
SCH81363,CUST8858,ALD2382,DRV9442,2025-06-15T05:57:00,05:57,20:00,24:00,Medium,Scheduled,2.67,['Standard Delivery'],In Progress,2025-10-04T23:50:00.692378
SCH21154,CUST4979,ALD2923,DRV3186,2025-01-17T06:37:09,06:37,12:00,16:00,Low,Express,3.14,['Express Delivery'],Scheduled,2025-10-04T23:50:00.696111
SCH70943,CUST8165,ALD8527,DRV8967,2025-01-03T09:22:35,09:22,16:00,20:00,Medium,Scheduled,7.29,['Fragile Handling'],In Progress,2025-10-04T23:50:00.696346
SCH33020,CUST2269,ALD6487,DRV3305,2025-06-02T03:11:58,03:11,20:00,24:00,Medium,Express,2.23,['Express Delivery'],Completed,2025-10-04T23:50:00.696513
SCH60404,CUST8710,ALD7457,DRV5263,2025-04-11T23:01:17,23:01,16:00,20:00,Low,Standard,5.35,['Standard Delivery'],Completed,2025-10-04T23:50:00.696679
SCH73871,CUST4080,ALD7492,DRV2579,2025-04-19T17:03:54,17:03,12:00,16:00,Low,Bulk,4.15,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.696828
SCH13648,CUST7610,ALD7330,DRV3395,2025-01-24T20:33:58,20:33,20:00,24:00,Medium,Emergency,0.89,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.696969
SCH96246,CUST9110,ALD2039,DRV6143,2025-03-07T10:33:46,10:33,08:00,12:00,Medium,Bulk,7.79,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.697131
SCH17361,CUST2221,ALD7781,DRV1130,2025-04-10T19:21:43,19:21,20:00,24:00,Low,Emergency,1.58,['Fragile Handling'],Completed,2025-10-04T23:50:00.697266
SCH70385,CUST1970,ALD1980,DRV5481,2025-04-28T02:42:40,02:42,12:00,16:00,Medium,Bulk,11.47,['Standard Delivery'],In Progress,2025-10-04T23:50:00.697406
SCH82323,CUST6959,ALD4624,DRV2305,2025-03-03T22:34:30,22:34,08:00,12:00,Medium,Standard,6.64,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.697607
SCH24530,CUST3879,ALD6950,DRV8496,2025-05-10T15:38:59,15:38,20:00,24:00,Medium,Express,1.27,['Express Delivery'],Scheduled,2025-10-04T23:50:00.697802
SCH31975,CUST5425,ALD9351,DRV7216,2025-06-22T14:21:33,14:21,08:00,12:00,Low,Bulk,4.43,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.698059
SCH54091,CUST8548,ALD9726,DRV7851,2025-05-10T22:33:55,22:33,16:00,20:00,High,Scheduled,3.64,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.698209
SCH85383,CUST8927,ALD4000,DRV6960,2025-05-28T11:28:41,11:28,16:00,20:00,High,Express,1.16,"['Fragile Handling', 'Express Delivery']",Cancelled,2025-10-04T23:50:00.698344
SCH55442,CUST8502,ALD6045,DRV5599,2025-02-23T01:24:03,01:24,12:00,16:00,Low,Bulk,10.34,['Fragile Handling'],In Progress,2025-10-04T23:50:00.698492
SCH84480,CUST7363,ALD1318,DRV4368,2025-04-02T20:43:38,20:43,12:00,16:00,High,Express,3.24,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T23:50:00.698646
SCH88123,CUST2457,ALD8623,DRV6265,2025-01-31T17:52:34,17:52,16:00,20:00,Medium,Refrigerated,7.79,['Temperature Control'],Scheduled,2025-10-04T23:50:00.698823
SCH79481,CUST6645,ALD6114,DRV7316,2025-01-20T17:51:51,17:51,20:00,24:00,Medium,Refrigerated,4.74,['Temperature Control'],In Progress,2025-10-04T23:50:00.699064
SCH35700,CUST6252,ALD2116,DRV5399,2025-01-09T17:45:45,17:45,20:00,24:00,Low,Express,3.14,['Express Delivery'],Scheduled,2025-10-04T23:50:00.699224
SCH29701,CUST8830,ALD8783,DRV5813,2025-06-18T07:59:54,07:59,20:00,24:00,Medium,Emergency,1.49,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.699359
SCH88438,CUST3446,ALD9015,DRV1943,2025-04-24T05:37:45,05:37,12:00,16:00,Medium,Refrigerated,3.12,['Temperature Control'],In Progress,2025-10-04T23:50:00.699453
SCH26167,CUST3558,ALD6668,DRV7473,2025-06-11T01:03:37,01:03,20:00,24:00,Low,Scheduled,6.43,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.699545
SCH54819,CUST4426,ALD3694,DRV7178,2025-01-19T06:44:56,06:44,16:00,20:00,Low,Refrigerated,5.94,['Temperature Control'],Cancelled,2025-10-04T23:50:00.699621
SCH71232,CUST4861,ALD6388,DRV6130,2025-02-22T08:00:04,08:00,08:00,12:00,Low,Express,3.32,['Express Delivery'],Cancelled,2025-10-04T23:50:00.699692
SCH25676,CUST1992,ALD8407,DRV5207,2025-05-14T01:21:16,01:21,12:00,16:00,High,Refrigerated,2.12,['Temperature Control'],Cancelled,2025-10-04T23:50:00.699798
SCH87608,CUST7128,ALD2854,DRV9173,2025-03-17T01:40:22,01:40,12:00,16:00,Low,Emergency,1.45,['Standard Delivery'],Cancelled,2025-10-04T23:50:00.699948
SCH36976,CUST4907,ALD5474,DRV4640,2025-04-23T13:51:50,13:51,20:00,24:00,Medium,Scheduled,4.64,['Fragile Handling'],Scheduled,2025-10-04T23:50:00.700045
SCH39633,CUST3261,ALD8867,DRV1958,2025-03-27T16:25:51,16:25,20:00,24:00,Medium,Refrigerated,4.0,['Temperature Control'],In Progress,2025-10-04T23:50:00.700120
SCH65401,CUST7944,ALD6441,DRV1565,2025-01-13T07:44:41,07:44,12:00,16:00,Medium,Bulk,10.89,['Hazardous Materials'],Scheduled,2025-10-04T23:50:00.700210
SCH42502,CUST8005,ALD5467,DRV6089,2025-05-23T04:39:54,04:39,20:00,24:00,Medium,Bulk,8.84,['Hazardous Materials'],Scheduled,2025-10-04T23:50:00.700288
SCH40980,CUST1769,ALD3185,DRV3267,2025-04-07T20:06:44,20:06,16:00,20:00,Medium,Refrigerated,3.85,['Temperature Control'],Scheduled,2025-10-04T23:50:00.700450
SCH69453,CUST3767,ALD7579,DRV6376,2025-01-04T05:21:17,05:21,16:00,20:00,Medium,Refrigerated,5.75,"['Temperature Control', 'Fragile Handling']",Scheduled,2025-10-04T23:50:00.700610
SCH89510,CUST9028,ALD1759,DRV1399,2025-04-04T23:12:05,23:12,16:00,20:00,Medium,Scheduled,4.3,['Standard Delivery'],In Progress,2025-10-04T23:50:00.700930
SCH47782,CUST2377,ALD2912,DRV9540,2025-02-10T21:30:51,21:30,12:00,16:00,Medium,Scheduled,3.58,['Standard Delivery'],In Progress,2025-10-04T23:50:00.701060
SCH41208,CUST6949,ALD9846,DRV1500,2025-01-04T07:39:29,07:39,12:00,16:00,Medium,Scheduled,4.47,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.701154
SCH94023,CUST1049,ALD3183,DRV4520,2025-03-26T10:31:48,10:31,12:00,16:00,Medium,Express,3.48,['Express Delivery'],Scheduled,2025-10-04T23:50:00.701223
SCH88905,CUST4451,ALD8940,DRV3725,2025-02-13T15:02:04,15:02,12:00,16:00,High,Standard,6.64,['Standard Delivery'],Cancelled,2025-10-04T23:50:00.701295
SCH49563,CUST7847,ALD3819,DRV9520,2025-06-27T03:48:43,03:48,08:00,12:00,Low,Refrigerated,7.59,['Temperature Control'],Cancelled,2025-10-04T23:50:00.701410
SCH58186,CUST3064,ALD7837,DRV7331,2025-04-21T03:39:48,03:39,08:00,12:00,High,Express,1.33,['Express Delivery'],Cancelled,2025-10-04T23:50:00.701504
SCH94546,CUST2483,ALD2193,DRV5628,2025-04-30T03:53:10,03:53,16:00,20:00,Medium,Scheduled,7.68,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.701578
SCH78399,CUST7256,ALD5368,DRV4512,2025-02-02T20:05:56,20:05,20:00,24:00,Medium,Bulk,10.68,['Standard Delivery'],In Progress,2025-10-04T23:50:00.701650
SCH63546,CUST5334,ALD3441,DRV8312,2025-06-22T03:04:18,03:04,20:00,24:00,Medium,Standard,5.17,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.701723
SCH26090,CUST8746,ALD9185,DRV5350,2025-02-24T02:05:40,02:05,16:00,20:00,High,Express,3.85,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T23:50:00.701796
SCH96894,CUST5993,ALD1912,DRV2679,2025-01-28T20:35:16,20:35,16:00,20:00,High,Bulk,4.81,['Standard Delivery'],In Progress,2025-10-04T23:50:00.701868
SCH94900,CUST3862,ALD5037,DRV7892,2025-05-14T02:54:07,02:54,12:00,16:00,Medium,Scheduled,6.84,['Standard Delivery'],Completed,2025-10-04T23:50:00.701942
SCH71802,CUST3490,ALD5523,DRV3308,2025-01-20T20:53:53,20:53,12:00,16:00,Low,Scheduled,2.65,"['Hazardous Materials', 'Fragile Handling']",Cancelled,2025-10-04T23:50:00.702014
SCH87228,CUST2433,ALD4341,DRV7838,2025-06-15T11:10:02,11:10,12:00,16:00,Low,Emergency,0.92,['Hazardous Materials'],In Progress,2025-10-04T23:50:00.702099
SCH44421,CUST7148,ALD4288,DRV9464,2025-01-25T23:55:34,23:55,12:00,16:00,Medium,Refrigerated,4.56,['Temperature Control'],Cancelled,2025-10-04T23:50:00.702178
SCH60303,CUST4124,ALD3680,DRV8728,2025-04-24T11:37:39,11:37,12:00,16:00,Low,Express,3.79,['Express Delivery'],Cancelled,2025-10-04T23:50:00.702250
SCH75089,CUST9417,ALD6088,DRV4296,2025-05-05T13:37:02,13:37,16:00,20:00,Medium,Scheduled,3.91,['Fragile Handling'],Completed,2025-10-04T23:50:00.702321
SCH56150,CUST5329,ALD6913,DRV1056,2025-02-12T06:58:01,06:58,12:00,16:00,Low,Bulk,8.44,['Standard Delivery'],In Progress,2025-10-04T23:50:00.702393
SCH59488,CUST9930,ALD4862,DRV4769,2025-06-17T04:09:06,04:09,20:00,24:00,Medium,Refrigerated,3.18,['Temperature Control'],Scheduled,2025-10-04T23:50:00.702463
SCH55580,CUST6777,ALD9757,DRV1770,2025-03-11T01:04:49,01:04,20:00,24:00,Medium,Standard,3.91,['Standard Delivery'],In Progress,2025-10-04T23:50:00.702535
SCH72406,CUST1470,ALD4851,DRV8700,2025-05-01T15:15:33,15:15,20:00,24:00,Medium,Refrigerated,6.33,['Temperature Control'],Scheduled,2025-10-04T23:50:00.702611
SCH83476,CUST7224,ALD1282,DRV4991,2025-05-22T03:11:00,03:11,20:00,24:00,Medium,Bulk,10.36,['Standard Delivery'],Completed,2025-10-04T23:50:00.702685
SCH95731,CUST9468,ALD6834,DRV4187,2025-01-07T13:42:18,13:42,12:00,16:00,High,Express,3.83,['Express Delivery'],In Progress,2025-10-04T23:50:00.702755
SCH67381,CUST1998,ALD5422,DRV1375,2025-06-23T19:52:40,19:52,12:00,16:00,Medium,Refrigerated,3.06,['Temperature Control'],Completed,2025-10-04T23:50:00.702826
SCH43725,CUST9455,ALD5035,DRV2110,2025-05-16T10:12:37,10:12,08:00,12:00,Medium,Emergency,1.8,['Hazardous Materials'],Scheduled,2025-10-04T23:50:00.702894
SCH94821,CUST9031,ALD8310,DRV2392,2025-01-11T05:06:44,05:06,16:00,20:00,Medium,Scheduled,4.66,['Standard Delivery'],In Progress,2025-10-04T23:50:00.702962
SCH27168,CUST8863,ALD8598,DRV5980,2025-03-15T22:47:52,22:47,16:00,20:00,Low,Emergency,0.75,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.703031
SCH50955,CUST9058,ALD2776,DRV6874,2025-04-20T08:15:52,08:15,20:00,24:00,Medium,Scheduled,7.23,['Hazardous Materials'],In Progress,2025-10-04T23:50:00.703097
SCH36309,CUST1970,ALD3868,DRV9262,2025-02-23T09:22:29,09:22,08:00,12:00,Medium,Bulk,7.85,['Standard Delivery'],Completed,2025-10-04T23:50:00.703161
SCH50957,CUST8366,ALD1587,DRV9180,2025-04-04T08:41:51,08:41,20:00,24:00,Medium,Refrigerated,3.37,['Temperature Control'],In Progress,2025-10-04T23:50:00.703225
SCH84106,CUST5393,ALD3502,DRV8724,2025-03-02T05:13:02,05:13,20:00,24:00,Medium,Bulk,8.7,['Standard Delivery'],Cancelled,2025-10-04T23:50:00.703289
SCH47049,CUST8062,ALD2514,DRV8146,2025-03-06T06:27:51,06:27,20:00,24:00,Medium,Express,1.9,['Express Delivery'],Completed,2025-10-04T23:50:00.703354
SCH32439,CUST7874,ALD5038,DRV8396,2025-04-02T08:53:48,08:53,08:00,12:00,Low,Scheduled,7.15,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.703418
SCH70109,CUST2329,ALD7408,DRV1407,2025-01-28T05:03:36,05:03,12:00,16:00,Medium,Bulk,11.92,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.703486
SCH62209,CUST2173,ALD4605,DRV9444,2025-02-24T04:27:14,04:27,08:00,12:00,Medium,Emergency,1.02,['Fragile Handling'],Scheduled,2025-10-04T23:50:00.703553
SCH45197,CUST8668,ALD9011,DRV2366,2025-01-03T02:21:15,02:21,08:00,12:00,Medium,Standard,5.2,['Standard Delivery'],In Progress,2025-10-04T23:50:00.703622
SCH67271,CUST6594,ALD4167,DRV3056,2025-03-23T20:01:26,20:01,12:00,16:00,Medium,Bulk,6.17,['Standard Delivery'],Completed,2025-10-04T23:50:00.703690
SCH98599,CUST8060,ALD1942,DRV2873,2025-03-28T09:22:13,09:22,16:00,20:00,Medium,Bulk,11.93,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.703754
SCH23840,CUST2909,ALD5959,DRV9122,2025-02-20T06:56:21,06:56,16:00,20:00,Low,Standard,3.8,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.703817
SCH15114,CUST5655,ALD2737,DRV1946,2025-06-24T09:57:34,09:57,16:00,20:00,High,Bulk,5.35,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.703886
SCH91813,CUST9083,ALD1620,DRV4197,2025-03-09T11:49:08,11:49,12:00,16:00,High,Refrigerated,7.3,['Temperature Control'],Scheduled,2025-10-04T23:50:00.703951
SCH79085,CUST7872,ALD6513,DRV2168,2025-01-01T01:18:16,01:18,12:00,16:00,Low,Refrigerated,3.77,['Temperature Control'],Cancelled,2025-10-04T23:50:00.704015
SCH54334,CUST6909,ALD2406,DRV7515,2025-04-24T01:24:34,01:24,20:00,24:00,Medium,Scheduled,7.24,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.704080
SCH77471,CUST5379,ALD5555,DRV8230,2025-04-25T08:24:31,08:24,20:00,24:00,Medium,Emergency,1.94,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.704148
SCH49333,CUST1256,ALD5116,DRV1826,2025-02-14T14:21:33,14:21,16:00,20:00,Medium,Bulk,4.26,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.704214
SCH88319,CUST2838,ALD4281,DRV7475,2025-05-04T11:30:42,11:30,08:00,12:00,Medium,Bulk,7.86,['Standard Delivery'],Cancelled,2025-10-04T23:50:00.704278
SCH17803,CUST2510,ALD7331,DRV6159,2025-06-29T23:27:06,23:27,16:00,20:00,Medium,Standard,4.27,['Standard Delivery'],Scheduled,2025-10-04T23:50:00.704347
SCH75621,CUST9190,ALD8669,DRV9684,2025-02-13T17:04:47,17:04,20:00,24:00,Medium,Bulk,9.4,['Standard Delivery'],In Progress,2025-10-04T23:50:00.704411
