schedule_id,customer_id,vehicle_id,driver_id,scheduled_date,scheduled_time,delivery_window_start,delivery_window_end,priority_level,delivery_type,estimated_duration_hours,special_requirements,status,created_at
SCH55800,CUST7627,ALD3257,DRV8306,2025-04-06T12:53:09,12:53,20:00,24:00,Low,Bulk,4.74,['Standard Delivery'],Completed,2025-10-04T21:14:53.934062
SCH32097,CUST5802,ALD6168,DRV4948,2025-02-26T23:27:01,23:27,16:00,20:00,Medium,Bulk,10.08,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.934132
SCH63200,CUST9250,ALD4904,DRV6999,2025-02-18T11:55:22,11:55,20:00,24:00,Medium,Bulk,6.35,['Standard Delivery'],Completed,2025-10-04T21:14:53.934248
SCH74157,CUST4540,ALD1283,DRV1855,2025-02-14T05:24:41,05:24,16:00,20:00,Medium,Bulk,9.33,['Standard Delivery'],In Progress,2025-10-04T21:14:53.934356
SCH22087,CUST2938,ALD3831,DRV2667,2025-05-22T00:16:04,00:16,08:00,12:00,Low,Scheduled,5.78,['Standard Delivery'],Completed,2025-10-04T21:14:53.934478
SCH67537,CUST6965,ALD9441,DRV8027,2025-04-22T21:01:26,21:01,08:00,12:00,Low,Refrigerated,3.5,"['Temperature Control', 'Fragile Handling']",Cancelled,2025-10-04T21:14:53.934655
SCH15965,CUST2184,ALD2675,DRV2659,2025-04-12T06:25:25,06:25,08:00,12:00,High,Emergency,1.34,['Standard Delivery'],In Progress,2025-10-04T21:14:53.934768
SCH73004,CUST7887,ALD1526,DRV2881,2025-01-31T14:06:46,14:06,20:00,24:00,Low,Standard,5.56,['Hazardous Materials'],Scheduled,2025-10-04T21:14:53.934850
SCH46188,CUST3515,ALD5979,DRV4208,2025-06-02T05:40:48,05:40,08:00,12:00,Medium,Emergency,1.2,['Standard Delivery'],Completed,2025-10-04T21:14:53.934924
SCH79689,CUST5649,ALD2584,DRV5818,2025-03-07T05:32:29,05:32,12:00,16:00,Low,Bulk,5.98,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.934996
SCH15133,CUST6384,ALD5965,DRV8793,2025-04-06T20:54:22,20:54,12:00,16:00,Medium,Express,3.25,['Express Delivery'],Cancelled,2025-10-04T21:14:53.935068
SCH16787,CUST5511,ALD4061,DRV6969,2025-02-04T18:38:12,18:38,08:00,12:00,Low,Standard,2.31,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.935166
SCH92061,CUST9429,ALD4419,DRV4088,2025-05-25T01:57:53,01:57,16:00,20:00,High,Standard,6.49,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.935247
SCH28888,CUST5514,ALD3373,DRV3916,2025-06-23T19:33:37,19:33,20:00,24:00,High,Emergency,1.69,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.935318
SCH24300,CUST4744,ALD9566,DRV2271,2025-06-08T15:05:35,15:05,16:00,20:00,Low,Bulk,10.01,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.935385
SCH19112,CUST6821,ALD1377,DRV1809,2025-05-26T09:49:43,09:49,08:00,12:00,Medium,Bulk,6.86,['Hazardous Materials'],In Progress,2025-10-04T21:14:53.935450
SCH85462,CUST8627,ALD1662,DRV1925,2025-04-29T03:46:16,03:46,20:00,24:00,Medium,Refrigerated,6.41,['Temperature Control'],In Progress,2025-10-04T21:14:53.935516
SCH53422,CUST2351,ALD1054,DRV8704,2025-04-10T23:31:35,23:31,12:00,16:00,Low,Express,3.91,['Express Delivery'],Scheduled,2025-10-04T21:14:53.935581
SCH62053,CUST5406,ALD9608,DRV3795,2025-02-05T00:09:59,00:09,16:00,20:00,Low,Bulk,8.28,['Standard Delivery'],Completed,2025-10-04T21:14:53.935646
SCH91165,CUST5032,ALD9405,DRV5099,2025-04-08T00:42:20,00:42,08:00,12:00,Low,Emergency,1.96,['Standard Delivery'],Completed,2025-10-04T21:14:53.935712
SCH16265,CUST6194,ALD3841,DRV5067,2025-03-19T08:06:25,08:06,12:00,16:00,Medium,Refrigerated,3.16,['Temperature Control'],Scheduled,2025-10-04T21:14:53.935777
SCH23244,CUST7147,ALD7592,DRV5984,2025-03-05T04:25:36,04:25,20:00,24:00,Low,Standard,2.54,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.935861
SCH40510,CUST9596,ALD4355,DRV1225,2025-03-14T10:37:24,10:37,12:00,16:00,Low,Refrigerated,2.0,['Temperature Control'],In Progress,2025-10-04T21:14:53.935931
SCH14207,CUST2716,ALD4637,DRV9787,2025-05-23T23:11:12,23:11,08:00,12:00,Medium,Emergency,1.63,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.935997
SCH75475,CUST5406,ALD1679,DRV3618,2025-06-01T07:29:02,07:29,08:00,12:00,Low,Bulk,4.43,['Fragile Handling'],In Progress,2025-10-04T21:14:53.936088
SCH37227,CUST1124,ALD4268,DRV4956,2025-04-02T18:21:26,18:21,20:00,24:00,Medium,Scheduled,5.85,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.936283
SCH38711,CUST7193,ALD3665,DRV2593,2025-04-27T13:57:57,13:57,12:00,16:00,Medium,Express,1.28,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T21:14:53.936438
SCH67980,CUST8314,ALD3324,DRV2376,2025-02-15T17:02:56,17:02,20:00,24:00,Low,Emergency,1.13,['Hazardous Materials'],Completed,2025-10-04T21:14:53.936583
SCH12544,CUST1754,ALD1955,DRV4022,2025-06-04T02:25:41,02:25,12:00,16:00,High,Express,2.07,['Express Delivery'],Scheduled,2025-10-04T21:14:53.936723
SCH74733,CUST4007,ALD1654,DRV8494,2025-02-23T20:54:39,20:54,20:00,24:00,Medium,Express,1.27,['Express Delivery'],Cancelled,2025-10-04T21:14:53.936860
SCH85062,CUST2987,ALD8806,DRV4949,2025-06-05T23:49:01,23:49,16:00,20:00,Medium,Scheduled,2.77,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.937000
SCH85389,CUST2067,ALD2439,DRV1626,2025-02-09T08:00:22,08:00,20:00,24:00,Medium,Bulk,7.74,['Standard Delivery'],In Progress,2025-10-04T21:14:53.937179
SCH56867,CUST7298,ALD1959,DRV1089,2025-03-29T21:37:31,21:37,16:00,20:00,Low,Bulk,7.91,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.937326
SCH85440,CUST2307,ALD5035,DRV1983,2025-05-15T02:22:59,02:22,20:00,24:00,Medium,Emergency,1.08,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.937467
SCH70448,CUST3093,ALD6869,DRV4126,2025-03-06T11:47:37,11:47,08:00,12:00,Medium,Bulk,10.82,['Fragile Handling'],Scheduled,2025-10-04T21:14:53.937609
SCH40402,CUST7521,ALD9628,DRV7069,2025-02-20T14:23:37,14:23,08:00,12:00,Medium,Scheduled,3.68,['Fragile Handling'],Scheduled,2025-10-04T21:14:53.937765
SCH14726,CUST8888,ALD7835,DRV2893,2025-04-29T00:04:05,00:04,12:00,16:00,High,Emergency,0.97,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.937898
SCH53493,CUST5836,ALD3555,DRV8327,2025-04-19T23:06:52,23:06,16:00,20:00,High,Refrigerated,4.49,['Temperature Control'],Scheduled,2025-10-04T21:14:53.938031
SCH76423,CUST7947,ALD4411,DRV5354,2025-06-15T18:59:25,18:59,08:00,12:00,Medium,Scheduled,6.68,['Hazardous Materials'],Scheduled,2025-10-04T21:14:53.938176
SCH96058,CUST6937,ALD2226,DRV2118,2025-04-20T11:17:29,11:17,20:00,24:00,Medium,Emergency,1.67,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.938314
SCH32955,CUST6631,ALD1900,DRV3817,2025-03-12T02:37:43,02:37,16:00,20:00,High,Express,1.87,['Express Delivery'],Scheduled,2025-10-04T21:14:53.938447
SCH67190,CUST1000,ALD4111,DRV5033,2025-04-23T08:09:12,08:09,12:00,16:00,Medium,Emergency,1.3,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.938590
SCH86183,CUST1682,ALD8701,DRV6005,2025-04-30T12:15:50,12:15,20:00,24:00,Medium,Bulk,11.11,['Standard Delivery'],Completed,2025-10-04T21:14:53.938725
SCH56315,CUST1228,ALD7799,DRV3992,2025-03-17T15:31:31,15:31,16:00,20:00,Medium,Standard,3.64,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.938859
SCH44726,CUST1003,ALD6965,DRV9861,2025-02-04T03:00:57,03:00,08:00,12:00,Medium,Bulk,8.23,['Fragile Handling'],In Progress,2025-10-04T21:14:53.938975
SCH85535,CUST7876,ALD3077,DRV8134,2025-03-10T10:13:00,10:13,20:00,24:00,Low,Refrigerated,2.77,['Temperature Control'],In Progress,2025-10-04T21:14:53.939110
SCH28809,CUST4564,ALD4128,DRV4844,2025-06-11T06:08:53,06:08,16:00,20:00,High,Express,3.44,['Express Delivery'],Cancelled,2025-10-04T21:14:53.939218
SCH21901,CUST6158,ALD7759,DRV1433,2025-05-17T20:13:55,20:13,12:00,16:00,Medium,Standard,3.24,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.939324
SCH76240,CUST4185,ALD8333,DRV3499,2025-03-08T20:46:08,20:46,16:00,20:00,High,Standard,7.01,['Fragile Handling'],Cancelled,2025-10-04T21:14:53.939435
SCH38836,CUST5340,ALD1564,DRV5474,2025-03-26T09:26:39,09:26,20:00,24:00,Medium,Express,3.32,['Express Delivery'],Cancelled,2025-10-04T21:14:53.939510
SCH75265,CUST9409,ALD3986,DRV4448,2025-02-03T18:37:23,18:37,16:00,20:00,Medium,Bulk,9.04,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.939582
SCH54201,CUST6072,ALD1313,DRV6606,2025-03-09T12:57:41,12:57,16:00,20:00,Medium,Express,3.96,['Express Delivery'],Scheduled,2025-10-04T21:14:53.939807
SCH23062,CUST8994,ALD6412,DRV4279,2025-05-15T11:36:01,11:36,12:00,16:00,Low,Bulk,9.04,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.939927
SCH15332,CUST9235,ALD7386,DRV8929,2025-05-04T20:56:29,20:56,16:00,20:00,Low,Refrigerated,7.32,['Temperature Control'],Scheduled,2025-10-04T21:14:53.940002
SCH24994,CUST7574,ALD2013,DRV2078,2025-06-04T15:02:14,15:02,20:00,24:00,Medium,Bulk,10.76,['Standard Delivery'],In Progress,2025-10-04T21:14:53.940077
SCH91547,CUST3455,ALD2688,DRV5911,2025-05-26T09:28:13,09:28,20:00,24:00,High,Bulk,5.42,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.940149
SCH55303,CUST3429,ALD3626,DRV5769,2025-02-23T19:32:49,19:32,12:00,16:00,Medium,Bulk,8.24,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.940219
SCH60378,CUST6846,ALD4529,DRV4039,2025-06-02T12:51:48,12:51,16:00,20:00,Medium,Express,3.02,['Express Delivery'],In Progress,2025-10-04T21:14:53.940288
SCH73030,CUST7221,ALD6781,DRV5153,2025-05-22T07:30:08,07:30,08:00,12:00,Medium,Standard,5.5,['Standard Delivery'],In Progress,2025-10-04T21:14:53.940358
SCH29009,CUST9272,ALD9712,DRV9194,2025-02-01T06:06:34,06:06,12:00,16:00,High,Standard,3.06,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.940429
SCH73989,CUST1805,ALD2135,DRV4880,2025-05-25T14:18:39,14:18,16:00,20:00,Low,Express,3.86,"['Fragile Handling', 'Express Delivery']",Scheduled,2025-10-04T21:14:53.940509
SCH64185,CUST1748,ALD2649,DRV5668,2025-06-10T03:08:45,03:08,16:00,20:00,Low,Express,3.6,['Express Delivery'],Cancelled,2025-10-04T21:14:53.940610
SCH96468,CUST8122,ALD3689,DRV4008,2025-03-06T01:55:38,01:55,16:00,20:00,High,Scheduled,6.36,['Fragile Handling'],Scheduled,2025-10-04T21:14:53.940679
SCH60708,CUST6498,ALD9789,DRV8283,2025-02-13T06:52:06,06:52,16:00,20:00,Low,Emergency,1.41,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.940751
SCH62372,CUST3608,ALD8512,DRV6512,2025-04-25T11:33:01,11:33,16:00,20:00,Medium,Bulk,9.01,['Standard Delivery'],In Progress,2025-10-04T21:14:53.940817
SCH53585,CUST3621,ALD2638,DRV7755,2025-06-16T02:28:23,02:28,08:00,12:00,Medium,Standard,7.07,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.940881
SCH38591,CUST6100,ALD4679,DRV3667,2025-05-15T23:21:09,23:21,12:00,16:00,High,Express,2.1,"['Fragile Handling', 'Express Delivery']",Cancelled,2025-10-04T21:14:53.940944
SCH16172,CUST7705,ALD9399,DRV4380,2025-06-15T02:58:08,02:58,16:00,20:00,Medium,Refrigerated,6.39,['Temperature Control'],Scheduled,2025-10-04T21:14:53.941008
SCH51484,CUST7762,ALD5953,DRV9341,2025-06-02T01:51:57,01:51,16:00,20:00,Medium,Refrigerated,5.32,"['Temperature Control', 'Hazardous Materials']",In Progress,2025-10-04T21:14:53.941072
SCH66576,CUST9711,ALD9273,DRV8318,2025-03-29T07:29:35,07:29,16:00,20:00,Medium,Bulk,8.94,['Fragile Handling'],Cancelled,2025-10-04T21:14:53.941136
SCH65894,CUST7041,ALD4136,DRV6487,2025-03-15T22:19:29,22:19,08:00,12:00,Low,Express,1.01,['Express Delivery'],Cancelled,2025-10-04T21:14:53.941235
SCH15189,CUST6420,ALD4653,DRV1312,2025-04-29T02:22:59,02:22,12:00,16:00,Medium,Refrigerated,6.79,"['Temperature Control', 'Hazardous Materials']",In Progress,2025-10-04T21:14:53.941336
SCH64765,CUST8442,ALD5233,DRV3051,2025-03-25T03:17:58,03:17,20:00,24:00,Medium,Scheduled,7.31,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.941412
SCH87657,CUST2620,ALD1633,DRV3309,2025-02-20T03:26:33,03:26,08:00,12:00,Medium,Emergency,1.23,['Hazardous Materials'],Scheduled,2025-10-04T21:14:53.941481
SCH26120,CUST1539,ALD3903,DRV5963,2025-05-10T10:01:00,10:01,20:00,24:00,Medium,Emergency,0.95,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.941546
SCH70715,CUST5000,ALD6348,DRV4685,2025-02-16T23:22:53,23:22,16:00,20:00,Low,Bulk,6.79,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.941609
SCH10635,CUST1150,ALD6038,DRV6177,2025-05-05T13:10:28,13:10,16:00,20:00,High,Refrigerated,6.29,"['Temperature Control', 'Hazardous Materials', 'Fragile Handling']",In Progress,2025-10-04T21:14:53.941711
SCH97350,CUST9636,ALD3321,DRV8489,2025-06-13T22:56:06,22:56,16:00,20:00,Low,Standard,6.1,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.941776
SCH88203,CUST2258,ALD5071,DRV9727,2025-04-18T14:39:39,14:39,16:00,20:00,Medium,Refrigerated,3.46,"['Temperature Control', 'Hazardous Materials', 'Fragile Handling']",Scheduled,2025-10-04T21:14:53.941839
SCH77279,CUST1311,ALD3728,DRV2560,2025-05-12T23:10:02,23:10,08:00,12:00,High,Emergency,1.62,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.941904
SCH30970,CUST3360,ALD2944,DRV4648,2025-05-01T02:58:17,02:58,12:00,16:00,Medium,Standard,4.76,['Standard Delivery'],In Progress,2025-10-04T21:14:53.941967
SCH62508,CUST2733,ALD6261,DRV4995,2025-02-05T05:25:21,05:25,08:00,12:00,Medium,Scheduled,2.72,['Standard Delivery'],Completed,2025-10-04T21:14:53.942037
SCH93646,CUST9267,ALD2582,DRV2718,2025-02-21T08:17:47,08:17,08:00,12:00,Medium,Emergency,1.93,['Hazardous Materials'],Cancelled,2025-10-04T21:14:53.942103
SCH48864,CUST7081,ALD1197,DRV7864,2025-05-23T19:14:18,19:14,20:00,24:00,Medium,Emergency,1.97,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.942167
SCH55810,CUST3998,ALD6215,DRV6490,2025-04-16T12:46:26,12:46,12:00,16:00,Medium,Scheduled,5.92,['Standard Delivery'],In Progress,2025-10-04T21:14:53.942230
SCH74713,CUST3784,ALD8504,DRV5865,2025-02-15T04:06:23,04:06,20:00,24:00,Medium,Refrigerated,5.72,['Temperature Control'],Cancelled,2025-10-04T21:14:53.942294
SCH63354,CUST6715,ALD3371,DRV5161,2025-03-08T04:57:40,04:57,16:00,20:00,Medium,Express,2.43,['Express Delivery'],Scheduled,2025-10-04T21:14:53.942359
SCH62692,CUST8248,ALD3714,DRV1091,2025-05-14T00:32:01,00:32,12:00,16:00,Medium,Scheduled,2.24,['Fragile Handling'],In Progress,2025-10-04T21:14:53.942459
SCH59599,CUST8411,ALD9645,DRV3612,2025-05-05T10:40:45,10:40,08:00,12:00,Medium,Scheduled,7.55,['Fragile Handling'],Completed,2025-10-04T21:14:53.942563
SCH85295,CUST1038,ALD3089,DRV9423,2025-06-27T01:02:32,01:02,20:00,24:00,Medium,Express,3.35,['Express Delivery'],Scheduled,2025-10-04T21:14:53.942635
SCH43714,CUST3694,ALD6038,DRV9267,2025-05-17T06:24:57,06:24,08:00,12:00,High,Express,2.47,['Express Delivery'],Cancelled,2025-10-04T21:14:53.942699
SCH76881,CUST1075,ALD3974,DRV4662,2025-03-22T07:20:36,07:20,16:00,20:00,Low,Bulk,9.2,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.942768
SCH55754,CUST6114,ALD3657,DRV5084,2025-04-09T15:22:37,15:22,16:00,20:00,Low,Express,3.52,['Express Delivery'],Cancelled,2025-10-04T21:14:53.942834
SCH41429,CUST2950,ALD2262,DRV6517,2025-05-12T21:56:48,21:56,20:00,24:00,Medium,Emergency,1.7,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.942897
SCH38667,CUST1993,ALD3357,DRV9612,2025-03-26T06:03:32,06:03,20:00,24:00,Medium,Standard,5.93,['Standard Delivery'],In Progress,2025-10-04T21:14:53.942961
SCH39131,CUST9213,ALD7700,DRV5388,2025-06-23T08:51:53,08:51,20:00,24:00,High,Emergency,0.76,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.943024
SCH69024,CUST2543,ALD5212,DRV6953,2025-05-27T12:08:27,12:08,12:00,16:00,High,Bulk,11.69,['Standard Delivery'],In Progress,2025-10-04T21:14:53.943087
SCH92071,CUST4226,ALD7764,DRV5125,2025-05-31T18:38:44,18:38,08:00,12:00,High,Standard,7.21,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.943150
SCH42874,CUST7170,ALD7371,DRV4178,2025-05-29T18:58:56,18:58,20:00,24:00,Medium,Emergency,0.92,['Standard Delivery'],In Progress,2025-10-04T21:14:53.943213
SCH58116,CUST2065,ALD1729,DRV5991,2025-04-09T06:51:38,06:51,20:00,24:00,Low,Standard,7.56,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.943276
SCH63604,CUST2449,ALD7628,DRV7858,2025-06-06T12:41:27,12:41,20:00,24:00,High,Bulk,8.84,['Standard Delivery'],In Progress,2025-10-04T21:14:53.943340
SCH71148,CUST4656,ALD9156,DRV5430,2025-01-31T15:42:58,15:42,20:00,24:00,Low,Scheduled,6.65,['Standard Delivery'],In Progress,2025-10-04T21:14:53.943412
SCH67078,CUST5610,ALD1738,DRV7033,2025-02-15T08:13:49,08:13,16:00,20:00,Low,Express,1.63,['Express Delivery'],Scheduled,2025-10-04T21:14:53.943485
SCH54165,CUST6899,ALD2440,DRV1555,2025-04-21T00:56:45,00:56,20:00,24:00,High,Bulk,4.26,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.943550
SCH19347,CUST7248,ALD5987,DRV8543,2025-06-13T12:41:03,12:41,16:00,20:00,Medium,Scheduled,3.11,['Standard Delivery'],Completed,2025-10-04T21:14:53.943613
SCH69324,CUST1501,ALD9693,DRV9450,2025-06-04T15:51:33,15:51,08:00,12:00,Medium,Emergency,1.1,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.943678
SCH62344,CUST3278,ALD1687,DRV8968,2025-03-28T12:33:51,12:33,20:00,24:00,Medium,Emergency,1.26,['Standard Delivery'],Completed,2025-10-04T21:14:53.943741
SCH63807,CUST7680,ALD3042,DRV8999,2025-04-07T18:51:10,18:51,20:00,24:00,Medium,Refrigerated,6.99,['Temperature Control'],In Progress,2025-10-04T21:14:53.943803
SCH59662,CUST5389,ALD3511,DRV8535,2025-06-15T06:50:45,06:50,16:00,20:00,Medium,Refrigerated,4.71,['Temperature Control'],In Progress,2025-10-04T21:14:53.943867
SCH37418,CUST8909,ALD4936,DRV7368,2025-03-07T23:31:14,23:31,12:00,16:00,Low,Standard,7.13,['Standard Delivery'],Completed,2025-10-04T21:14:53.943930
SCH83391,CUST4769,ALD2928,DRV4679,2025-03-09T02:06:54,02:06,12:00,16:00,Low,Express,3.39,['Express Delivery'],Cancelled,2025-10-04T21:14:53.943994
SCH25496,CUST5222,ALD5619,DRV5081,2025-05-15T10:12:36,10:12,12:00,16:00,Medium,Standard,5.51,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944091
SCH87292,CUST4214,ALD1348,DRV4169,2025-06-12T18:41:02,18:41,08:00,12:00,Medium,Bulk,6.4,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944159
SCH45184,CUST6517,ALD2705,DRV7226,2025-02-11T01:20:44,01:20,08:00,12:00,Medium,Bulk,8.51,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944222
SCH93994,CUST4252,ALD1076,DRV8036,2025-05-10T00:21:13,00:21,20:00,24:00,Medium,Scheduled,4.71,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944293
SCH28224,CUST4772,ALD6699,DRV5050,2025-03-21T09:24:26,09:24,12:00,16:00,High,Emergency,0.88,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944358
SCH35275,CUST1172,ALD4071,DRV8084,2025-03-03T10:14:28,10:14,12:00,16:00,Medium,Bulk,9.13,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944461
SCH26710,CUST2927,ALD7233,DRV2106,2025-06-12T16:45:51,16:45,12:00,16:00,Low,Bulk,4.07,['Standard Delivery'],In Progress,2025-10-04T21:14:53.944525
SCH56052,CUST9961,ALD5765,DRV8046,2025-05-24T19:51:20,19:51,12:00,16:00,Low,Emergency,1.9,['Standard Delivery'],In Progress,2025-10-04T21:14:53.944589
SCH19332,CUST2150,ALD4247,DRV2925,2025-06-18T05:53:00,05:53,20:00,24:00,Medium,Scheduled,6.11,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944652
SCH59608,CUST2463,ALD4313,DRV2637,2025-02-04T14:32:54,14:32,08:00,12:00,Medium,Standard,5.88,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944715
SCH16667,CUST6048,ALD7770,DRV3981,2025-05-30T19:22:39,19:22,16:00,20:00,Medium,Refrigerated,2.63,"['Temperature Control', 'Hazardous Materials']",Cancelled,2025-10-04T21:14:53.944784
SCH27345,CUST8605,ALD5783,DRV5284,2025-04-29T19:05:46,19:05,08:00,12:00,High,Emergency,0.74,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944851
SCH90663,CUST7727,ALD9484,DRV2216,2025-03-10T02:12:37,02:12,08:00,12:00,Medium,Refrigerated,5.69,['Temperature Control'],Scheduled,2025-10-04T21:14:53.944915
SCH85046,CUST5555,ALD2693,DRV3359,2025-05-11T20:58:42,20:58,12:00,16:00,Medium,Bulk,5.68,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.944978
SCH52172,CUST7626,ALD5922,DRV4277,2025-02-15T15:57:08,15:57,08:00,12:00,Low,Emergency,1.08,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.945041
SCH89499,CUST1017,ALD9112,DRV5548,2025-02-08T00:55:24,00:55,20:00,24:00,Low,Bulk,11.27,['Standard Delivery'],In Progress,2025-10-04T21:14:53.945103
SCH58894,CUST4193,ALD7999,DRV3546,2025-02-24T04:52:36,04:52,08:00,12:00,Medium,Bulk,5.56,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.945174
SCH22361,CUST9570,ALD6743,DRV4313,2025-05-20T14:34:43,14:34,12:00,16:00,Low,Express,1.47,['Express Delivery'],In Progress,2025-10-04T21:14:53.945238
SCH37825,CUST8224,ALD8136,DRV3906,2025-05-03T06:16:08,06:16,12:00,16:00,Low,Standard,6.8,['Standard Delivery'],Cancelled,2025-10-04T21:14:53.945301
SCH35950,CUST9504,ALD2507,DRV6751,2025-05-10T05:35:57,05:35,08:00,12:00,Medium,Emergency,1.48,['Standard Delivery'],Scheduled,2025-10-04T21:14:53.945365
SCH91506,CUST1257,ALD6593,DRV3980,2025-05-18T16:45:19,16:45,12:00,16:00,Low,Express,2.9,['Express Delivery'],In Progress,2025-10-04T21:14:53.945440
SCH38935,CUST7685,ALD6060,DRV4754,2025-04-30T22:44:40,22:44,20:00,24:00,Medium,Express,1.32,['Express Delivery'],Completed,2025-10-04T21:14:53.945506
SCH55642,CUST1948,ALD4940,DRV5202,2025-04-18T22:37:14,22:37,08:00,12:00,Low,Standard,2.21,['Fragile Handling'],Scheduled,2025-10-04T21:14:53.945569
SCH55996,CUST5189,ALD9665,DRV9009,2025-06-17T07:05:26,07:05,16:00,20:00,Medium,Express,1.07,['Express Delivery'],Completed,2025-10-04T21:14:53.945633
SCH60249,CUST2754,ALD5958,DRV5538,2025-03-08T23:09:41,23:09,20:00,24:00,High,Express,3.51,['Express Delivery'],Scheduled,2025-10-04T21:14:53.945695
SCH71647,CUST6123,ALD2380,DRV4565,2025-02-24T03:45:15,03:45,16:00,20:00,Low,Express,3.93,"['Hazardous Materials', 'Express Delivery']",Cancelled,2025-10-04T21:14:53.945758
SCH68469,CUST8667,ALD8621,DRV1354,2025-04-11T08:27:53,08:27,08:00,12:00,Medium,Express,2.14,['Express Delivery'],Completed,2025-10-04T21:14:53.945861
SCH22544,CUST2284,ALD5132,DRV7305,2025-04-25T03:28:21,03:28,20:00,24:00,Medium,Refrigerated,3.78,['Temperature Control'],Cancelled,2025-10-04T21:14:53.945926
SCH36851,CUST1221,ALD6503,DRV2486,2025-02-06T03:54:49,03:54,12:00,16:00,Medium,Refrigerated,4.56,['Temperature Control'],Scheduled,2025-10-04T21:14:53.945989
SCH14788,CUST6885,ALD6124,DRV9982,2025-06-28T01:26:05,01:26,08:00,12:00,Low,Refrigerated,7.29,"['Temperature Control', 'Hazardous Materials']",Completed,2025-10-04T21:14:53.946090
SCH34269,CUST6977,ALD9861,DRV3541,2025-06-14T05:55:17,05:55,08:00,12:00,Medium,Scheduled,2.66,['Standard Delivery'],In Progress,2025-10-04T21:14:53.946160
SCH72199,CUST1504,ALD3986,DRV8586,2025-03-28T04:16:34,04:16,08:00,12:00,Medium,Scheduled,3.45,['Standard Delivery'],Completed,2025-10-04T21:14:53.946226
SCH90522,CUST7197,ALD1218,DRV4406,2025-04-03T11:43:41,11:43,16:00,20:00,Medium,Emergency,1.5,['Fragile Handling'],In Progress,2025-10-04T21:14:53.946290
SCH78144,CUST1061,ALD8113,DRV7391,2025-05-10T14:17:08,14:17,12:00,16:00,Medium,Emergency,0.69,['Fragile Handling'],Scheduled,2025-10-04T21:14:53.946392
