metrics_id,date,vehicle_id,driver_id,depot_id,route_id,total_distance_km,total_fuel_consumed_liters,average_fuel_efficiency,total_delivery_time_hours,on_time_delivery_rate,accidents_count,violations_count,safety_score,total_fuel_cost_sar,maintenance_cost_sar,total_operating_cost_sar,customer_satisfaction_score,delivery_success_rate,complaint_count,co2_emissions_kg,fuel_waste_liters,environmental_score,created_at,warehouse_id,supplier_id,inventory_turnover,stock_accuracy_percent,stockout_incidents,overstock_value_sar,order_fulfillment_rate,average_order_cycle_time_days,order_accuracy_rate,supplier_performance_score,supplier_reliability_percent,cost_savings_sar,transportation_cost_sar,fuel_efficiency_km_per_liter,route_optimization_savings_sar,defect_rate_percent,return_rate_percent,carbon_footprint_kg_co2,waste_reduction_percent,sustainability_score
PERF82178,2025-05-13T01:34:41,ALD5372,DRV9164,DEP2,RT67946,1248.15,135.23,9.23,17.07,0.89,0.0,1.0,4.8,370.0,1691.15,2603.41,4.4,0.968,0.0,362.42,4.95,4.1,2025-10-04T23:50:06.803448,,,,,,,,,,,,,,,,,,,,
PERF16073,2025-02-19T13:50:13,ALD2325,DRV4537,DEP6,RT67878,693.85,69.32,10.01,10.14,0.934,0.0,1.0,4.8,159.14,415.75,937.43,4.1,0.932,0.0,185.78,3.14,4.4,2025-10-04T23:50:06.803523,,,,,,,,,,,,,,,,,,,,
PERF64102,2025-02-02T15:50:02,ALD1874,DRV8377,DEP1,RT78135,1491.67,221.32,6.74,22.96,0.894,0.0,0.0,5.0,538.49,1811.04,2561.4,4.3,0.982,0.0,593.14,6.13,3.9,2025-10-04T23:50:06.803599,,,,,,,,,,,,,,,,,,,,
PERF55435,2025-06-08T14:53:11,ALD7178,DRV3868,DEP4,RT61531,611.9,61.44,9.96,8.59,0.878,0.0,0.0,5.0,160.44,983.61,1362.76,5.0,0.943,2.0,164.66,3.48,4.1,2025-10-04T23:50:06.803678,,,,,,,,,,,,,,,,,,,,
PERF73239,2025-06-26T05:17:18,ALD2933,DRV5989,DEP6,RT85992,431.49,47.31,9.12,7.16,0.884,0.0,0.0,5.0,109.11,456.84,1170.66,4.9,0.981,0.0,126.79,2.16,4.0,2025-10-04T23:50:06.803757,,,,,,,,,,,,,,,,,,,,
PERF42801,2025-01-08T05:00:43,ALD6090,DRV9028,DEP6,RT64885,518.98,53.67,9.67,8.45,0.879,0.0,0.0,5.0,145.63,330.53,997.53,4.5,0.935,0.0,143.84,2.66,4.0,2025-10-04T23:50:06.803844,,,,,,,,,,,,,,,,,,,,
PERF43209,2025-02-11T14:48:28,ALD3409,DRV8455,DEP6,RT22234,812.51,68.39,11.88,12.8,0.933,0.0,0.0,5.0,175.65,606.94,1135.02,4.7,0.984,0.0,183.29,2.72,4.6,2025-10-04T23:50:06.803920,,,,,,,,,,,,,,,,,,,,
PERF86778,2025-01-08T15:33:37,ALD2301,DRV4057,DEP1,RT22570,1226.79,171.58,7.15,19.8,0.934,0.0,0.0,5.0,461.38,1879.92,2615.93,4.5,0.935,0.0,459.83,8.85,4.6,2025-10-04T23:50:06.803987,,,,,,,,,,,,,,,,,,,,
PERF23560,2025-03-27T21:44:38,ALD2074,DRV3579,DEP4,RT83267,548.84,60.65,9.05,9.81,0.917,0.0,0.0,5.0,149.99,567.46,1121.97,4.1,0.982,0.0,162.54,3.34,4.5,2025-10-04T23:50:06.804061,,,,,,,,,,,,,,,,,,,,
PERF57040,2025-05-02T18:37:36,ALD3164,DRV8962,DEP4,RT99498,824.19,131.03,6.29,15.71,0.914,0.0,0.0,5.0,288.4,1509.52,2291.45,4.5,0.98,0.0,351.16,8.48,4.1,2025-10-04T23:50:06.804128,,,,,,,,,,,,,,,,,,,,
PERF24738,2025-03-15T03:08:42,ALD2190,DRV4697,DEP3,RT87805,1065.34,91.84,11.6,16.49,0.941,0.0,1.0,4.8,205.55,2087.58,2694.04,4.8,0.936,0.0,246.13,4.12,4.3,2025-10-04T23:50:06.804194,,,,,,,,,,,,,,,,,,,,
PERF98643,2025-03-20T02:05:55,ALD6637,DRV5629,DEP5,RT34428,868.2,94.58,9.18,14.17,0.855,0.0,0.0,5.0,239.95,823.25,1495.63,4.3,0.962,0.0,253.47,4.57,4.6,2025-10-04T23:50:06.804260,,,,,,,,,,,,,,,,,,,,
PERF51430,2025-06-02T14:47:34,ALD8856,DRV4087,DEP3,RT32508,725.84,61.2,11.86,11.9,0.865,0.0,0.0,5.0,131.26,613.58,1450.59,4.5,0.99,0.0,164.02,3.76,4.5,2025-10-04T23:50:06.804326,,,,,,,,,,,,,,,,,,,,
PERF10530,2025-06-01T09:02:26,ALD8049,DRV9476,DEP6,RT41729,798.05,78.09,10.22,14.24,0.86,0.0,4.0,4.2,211.79,1578.06,2439.45,4.4,0.932,0.0,209.28,5.25,4.3,2025-10-04T23:50:06.804394,,,,,,,,,,,,,,,,,,,,
PERF98369,2025-01-31T01:09:21,ALD6060,DRV2130,DEP6,RT18618,1046.12,138.01,7.58,15.41,0.929,0.0,0.0,5.0,384.91,681.23,1820.23,4.2,0.941,0.0,369.87,9.44,3.6,2025-10-04T23:50:06.804477,,,,,,,,,,,,,,,,,,,,
PERF40821,2025-03-27T16:57:30,ALD2297,DRV5934,DEP1,RT65301,1069.83,141.32,7.57,21.32,0.921,0.0,0.0,5.0,392.47,1890.96,3063.23,4.2,0.955,0.0,378.74,6.98,3.7,2025-10-04T23:50:06.804551,,,,,,,,,,,,,,,,,,,,
PERF12578,2025-01-26T23:23:38,ALD5466,DRV5655,DEP3,RT34163,952.49,101.87,9.35,13.16,0.892,0.0,0.0,5.0,257.48,727.53,1649.96,4.3,0.959,0.0,273.01,4.26,3.8,2025-10-04T23:50:06.804630,,,,,,,,,,,,,,,,,,,,
PERF56084,2025-03-19T23:53:31,ALD5016,DRV3230,DEP3,RT18664,828.39,100.65,8.23,15.85,0.951,0.0,3.0,4.4,250.78,1242.34,1944.05,4.0,0.92,0.0,269.74,6.91,3.6,2025-10-04T23:50:06.804735,,,,,,,,,,,,,,,,,,,,
PERF33155,2025-05-29T21:31:59,ALD8109,DRV1983,DEP6,RT47431,668.08,98.25,6.8,9.97,0.924,0.0,0.0,5.0,224.76,950.95,1497.47,4.6,0.931,0.0,263.31,5.4,3.5,2025-10-04T23:50:06.804809,,,,,,,,,,,,,,,,,,,,
PERF80656,2025-05-05T20:07:19,ALD7720,DRV6003,DEP2,RT45910,994.77,129.87,7.66,21.88,0.959,0.0,0.0,5.0,305.93,765.29,1272.42,4.3,0.964,0.0,348.05,5.85,4.1,2025-10-04T23:50:06.804881,,,,,,,,,,,,,,,,,,,,
PERF70657,2025-02-18T13:25:16,ALD1258,DRV9730,DEP3,RT84245,1433.16,122.81,11.67,30.9,0.97,0.0,0.0,5.0,316.29,1785.83,2537.82,5.0,0.932,0.0,329.13,6.29,4.4,2025-10-04T23:50:06.804948,,,,,,,,,,,,,,,,,,,,
PERF95752,2025-06-04T03:44:03,ALD9532,DRV3021,DEP5,RT38887,1235.17,161.88,7.63,25.45,0.938,1.0,0.0,4.2,355.99,2444.46,3180.33,4.3,0.965,0.0,433.84,8.69,4.1,2025-10-04T23:50:06.805016,,,,,,,,,,,,,,,,,,,,
PERF59006,2025-03-17T03:02:47,ALD3978,DRV5117,DEP6,RT39110,206.26,29.72,6.94,4.21,0.896,0.0,0.0,5.0,81.55,377.26,888.19,4.2,0.965,0.0,79.65,0.96,4.2,2025-10-04T23:50:06.805100,,,,,,,,,,,,,,,,,,,,
PERF57514,2025-06-15T21:27:52,ALD4009,DRV4894,DEP4,RT60188,1185.28,176.38,6.72,16.72,0.893,0.0,0.0,5.0,477.43,1362.59,2576.61,4.7,0.982,0.0,472.7,4.09,4.7,2025-10-04T23:50:06.805179,,,,,,,,,,,,,,,,,,,,
PERF53273,2025-05-15T05:31:48,ALD8123,DRV8066,DEP2,RT69805,1126.51,144.42,7.8,19.57,0.95,0.0,0.0,5.0,339.68,1384.51,2329.21,4.5,0.927,0.0,387.05,5.33,4.3,2025-10-04T23:50:06.805254,,,,,,,,,,,,,,,,,,,,
PERF58049,2025-06-04T02:35:18,ALD8354,DRV7325,DEP4,RT68021,475.68,41.51,11.46,8.95,0.883,0.0,0.0,5.0,95.36,888.06,1607.85,4.8,0.966,1.0,111.25,2.39,4.1,2025-10-04T23:50:06.805323,,,,,,,,,,,,,,,,,,,,
PERF12634,2025-06-19T16:11:55,ALD1008,DRV2227,DEP3,RT71858,817.05,68.43,11.94,14.59,0.959,0.0,0.0,5.0,171.36,1016.64,1909.15,4.4,0.929,0.0,183.39,4.08,4.6,2025-10-04T23:50:06.805394,,,,,,,,,,,,,,,,,,,,
PERF99874,2025-03-25T14:23:18,ALD4690,DRV9846,DEP5,RT63755,450.27,42.16,10.68,9.89,0.971,0.0,0.0,5.0,118.03,299.59,901.99,4.0,0.961,0.0,112.99,2.3,4.5,2025-10-04T23:50:06.805469,,,,,,,,,,,,,,,,,,,,
PERF23519,2025-02-11T05:09:59,ALD5201,DRV2963,DEP3,RT59218,877.31,86.35,10.16,15.91,0.931,0.0,0.0,5.0,212.14,994.61,1487.08,4.3,0.974,0.0,231.42,5.66,4.6,2025-10-04T23:50:06.805537,,,,,,,,,,,,,,,,,,,,
PERF95282,2025-06-25T01:46:32,ALD8616,DRV2897,DEP4,RT49947,443.23,40.15,11.04,6.18,0.872,1.0,0.0,4.2,93.25,262.55,1092.31,4.1,0.941,1.0,107.6,1.76,4.2,2025-10-04T23:50:06.805603,,,,,,,,,,,,,,,,,,,,
PERF88007,2025-04-08T15:10:17,ALD2601,DRV2018,DEP3,RT33370,278.27,25.98,10.71,5.16,0.951,0.0,0.0,5.0,64.42,517.28,866.73,5.0,0.971,0.0,69.63,1.24,3.6,2025-10-04T23:50:06.805672,,,,,,,,,,,,,,,,,,,,
PERF65757,2025-05-19T17:47:45,ALD8553,DRV9720,DEP3,RT71874,1159.88,142.49,8.14,21.32,0.867,0.0,0.0,5.0,339.7,2191.63,2788.95,4.6,0.928,0.0,381.87,9.12,4.3,2025-10-04T23:50:06.805742,,,,,,,,,,,,,,,,,,,,
PERF99442,2025-03-27T10:28:59,ALD9131,DRV5542,DEP1,RT88454,1177.96,133.56,8.82,20.4,0.966,0.0,2.0,4.6,336.52,2044.91,2999.11,4.3,0.941,0.0,357.94,3.94,5.0,2025-10-04T23:50:06.805810,,,,,,,,,,,,,,,,,,,,
PERF47800,2025-06-25T19:48:21,ALD2442,DRV6134,DEP6,RT10778,1398.22,165.47,8.45,23.3,0.89,0.0,0.0,5.0,391.15,2783.89,3547.52,4.9,0.942,0.0,443.46,9.82,3.6,2025-10-04T23:50:06.805893,,,,,,,,,,,,,,,,,,,,
PERF33705,2025-04-02T20:25:57,ALD9759,DRV8296,DEP3,RT21743,1277.85,144.06,8.87,17.67,0.87,2.0,2.0,3.0,323.87,822.01,1542.87,4.0,0.943,1.0,386.08,5.12,4.4,2025-10-04T23:50:06.805978,,,,,,,,,,,,,,,,,,,,
PERF23426,2025-02-08T12:40:04,ALD1183,DRV5701,DEP2,RT31043,716.59,65.03,11.02,10.2,0.94,1.0,0.0,4.2,146.94,622.19,1388.6,4.5,0.986,0.0,174.28,2.93,4.0,2025-10-04T23:50:06.806101,,,,,,,,,,,,,,,,,,,,
PERF46026,2025-05-13T05:23:13,ALD7847,DRV9125,DEP6,RT63117,641.75,85.11,7.54,12.92,0.893,0.0,4.0,4.2,223.88,405.9,1018.3,4.4,0.953,0.0,228.09,5.43,4.4,2025-10-04T23:50:06.806188,,,,,,,,,,,,,,,,,,,,
PERF43096,2025-01-19T02:16:54,ALD5219,DRV4857,DEP5,RT39885,1083.77,117.8,9.2,18.79,0.859,0.0,0.0,5.0,277.46,842.76,1638.16,4.6,0.981,0.0,315.7,4.63,3.8,2025-10-04T23:50:06.806302,,,,,,,,,,,,,,,,,,,,
PERF65899,2025-05-21T08:26:05,ALD9224,DRV2824,DEP1,RT34237,1328.77,135.45,9.81,19.73,0.88,0.0,4.0,4.2,331.27,2085.24,2843.5,4.8,0.926,0.0,363.01,3.88,4.3,2025-10-04T23:50:06.806492,,,,,,,,,,,,,,,,,,,,
PERF74490,2025-01-18T06:06:04,ALD5105,DRV3441,DEP3,RT26498,1203.21,131.35,9.16,16.64,0.945,0.0,0.0,5.0,350.92,2038.69,2774.25,4.0,0.981,0.0,352.02,8.83,4.0,2025-10-04T23:50:06.806643,,,,,,,,,,,,,,,,,,,,
PERF86200,2025-06-28T22:58:30,ALD2420,DRV6699,DEP4,RT53063,417.72,35.31,11.83,7.0,0.939,0.0,0.0,5.0,90.34,396.76,1134.78,4.9,0.933,0.0,94.63,2.41,3.8,2025-10-04T23:50:06.806780,,,,,,,,,,,,,,,,,,,,
PERF97433,2025-04-05T20:46:04,ALD2657,DRV1698,DEP1,RT38020,881.29,84.25,10.46,12.29,0.891,0.0,0.0,5.0,179.78,669.14,1397.43,4.2,0.951,1.0,225.79,3.11,4.9,2025-10-04T23:50:06.806918,,,,,,,,,,,,,,,,,,,,
PERF37768,2025-01-16T16:55:26,ALD7164,DRV9416,DEP2,RT68474,923.44,121.35,7.61,14.64,0.967,0.0,2.0,4.6,311.46,614.74,1186.36,4.7,0.975,0.0,325.22,4.03,4.7,2025-10-04T23:50:06.807083,,,,,,,,,,,,,,,,,,,,
PERF12206,2025-05-13T05:47:33,ALD7966,DRV5804,DEP1,RT25453,475.68,43.09,11.04,6.94,0.948,0.0,0.0,5.0,98.42,853.04,1475.92,4.1,0.987,0.0,115.48,2.08,3.8,2025-10-04T23:50:06.807226,,,,,,,,,,,,,,,,,,,,
PERF10410,2025-04-17T00:08:46,ALD5795,DRV5697,DEP6,RT75817,565.84,50.93,11.11,11.18,0.928,0.0,0.0,5.0,109.34,810.74,1588.87,4.2,0.949,0.0,136.49,3.15,4.9,2025-10-04T23:50:06.807362,,,,,,,,,,,,,,,,,,,,
PERF59458,2025-04-10T20:19:46,ALD4931,DRV1474,DEP6,RT74750,301.53,46.53,6.48,4.35,0.915,0.0,0.0,5.0,120.54,297.51,993.89,4.1,0.963,0.0,124.7,3.21,4.1,2025-10-04T23:50:06.807500,,,,,,,,,,,,,,,,,,,,
PERF14158,2025-04-23T09:38:15,ALD9497,DRV5811,DEP5,RT85058,264.24,36.8,7.18,4.02,0.964,0.0,0.0,5.0,96.42,392.65,822.58,4.6,0.984,0.0,98.62,2.22,3.8,2025-10-04T23:50:06.807624,,,,,,,,,,,,,,,,,,,,
PERF73922,2025-03-01T15:47:00,ALD1743,DRV5113,DEP1,RT33652,1167.44,138.65,8.42,17.12,0.87,0.0,0.0,5.0,327.35,810.03,1591.06,4.8,0.921,0.0,371.58,7.35,4.8,2025-10-04T23:50:06.807714,,,,,,,,,,,,,,,,,,,,
PERF87125,2025-02-22T05:06:32,ALD1272,DRV6409,DEP2,RT88714,1247.83,110.33,11.31,25.76,0.856,0.0,0.0,5.0,271.86,1705.89,2630.33,4.8,0.947,2.0,295.68,7.93,4.3,2025-10-04T23:50:06.807796,,,,,,,,,,,,,,,,,,,,
PERF21080,2025-05-02T03:12:42,ALD4334,DRV3132,DEP6,RT38168,558.43,59.66,9.36,8.16,0.892,0.0,0.0,5.0,148.14,983.74,1688.1,4.7,0.952,0.0,159.89,2.7,4.9,2025-10-04T23:50:06.807884,,,,,,,,,,,,,,,,,,,,
PERF31227,2025-03-17T03:55:07,ALD4132,DRV8839,DEP6,RT97536,817.94,94.78,8.63,14.13,0.864,0.0,0.0,5.0,235.05,1117.19,1881.56,4.0,0.989,0.0,254.01,7.45,4.7,2025-10-04T23:50:06.807951,,,,,,,,,,,,,,,,,,,,
PERF24094,2025-03-21T10:14:00,ALD2639,DRV4631,DEP5,RT65861,1100.54,138.96,7.92,16.08,0.884,0.0,1.0,4.8,319.97,1905.54,2555.86,4.0,0.96,0.0,372.41,6.35,4.3,2025-10-04T23:50:06.808077,,,,,,,,,,,,,,,,,,,,
PERF66796,2025-04-14T18:32:04,ALD9683,DRV3940,DEP6,RT90536,602.93,86.75,6.95,8.54,0.903,0.0,0.0,5.0,220.91,862.5,1721.69,4.6,0.94,0.0,232.49,6.36,3.7,2025-10-04T23:50:06.808202,,,,,,,,,,,,,,,,,,,,
PERF88767,2025-06-14T09:33:15,ALD8431,DRV1866,DEP3,RT72454,1282.78,210.64,6.09,21.1,0.889,0.0,0.0,5.0,492.55,1761.39,3007.66,4.5,0.981,0.0,564.52,12.04,4.0,2025-10-04T23:50:06.808321,,,,,,,,,,,,,,,,,,,,
PERF62272,2025-05-04T03:19:57,ALD9558,DRV3729,DEP1,RT43091,956.99,152.14,6.29,20.75,0.945,0.0,0.0,5.0,327.85,1260.36,1828.29,5.0,0.921,3.0,407.74,8.66,3.5,2025-10-04T23:50:06.808425,,,,,,,,,,,,,,,,,,,,
PERF26760,2025-04-23T19:19:36,ALD2109,DRV1277,DEP2,RT55966,1455.95,127.38,11.43,30.66,0.89,0.0,0.0,5.0,275.61,1626.64,2187.7,4.4,0.924,0.0,341.38,6.33,4.4,2025-10-04T23:50:06.808504,,,,,,,,,,,,,,,,,,,,
PERF33913,2025-05-23T18:34:05,ALD7382,DRV3025,DEP4,RT95486,1286.57,200.4,6.42,17.99,0.876,0.0,0.0,5.0,535.5,899.96,2059.96,4.8,0.925,1.0,537.07,8.52,4.2,2025-10-04T23:50:06.808598,,,,,,,,,,,,,,,,,,,,
PERF62665,2025-04-06T10:53:10,ALD4460,DRV3501,DEP2,RT42493,736.08,90.32,8.15,12.92,0.863,0.0,0.0,5.0,236.27,1458.56,2281.27,4.5,0.978,0.0,242.06,5.07,4.5,2025-10-04T23:50:06.813052,,,,,,,,,,,,,,,,,,,,
PERF74828,2025-03-29T03:41:20,ALD5768,DRV5436,DEP4,RT26875,1213.54,165.33,7.34,24.85,0.913,0.0,0.0,5.0,370.52,1983.18,2555.48,4.6,0.953,0.0,443.08,13.02,3.7,2025-10-04T23:50:06.813524,,,,,,,,,,,,,,,,,,,,
PERF95649,2025-03-19T17:54:22,ALD7353,DRV2896,DEP1,RT87325,1177.91,144.88,8.13,20.98,0.892,0.0,0.0,5.0,397.04,2270.55,2895.41,4.7,0.957,0.0,388.28,3.86,4.1,2025-10-04T23:50:06.813775,,,,,,,,,,,,,,,,,,,,
PERF22868,2025-05-02T07:00:30,ALD1361,DRV2956,DEP4,RT64513,971.64,88.17,11.02,17.01,0.888,0.0,2.0,4.6,215.56,1086.31,1884.2,4.4,0.95,1.0,236.3,4.92,4.6,2025-10-04T23:50:06.813966,,,,,,,,,,,,,,,,,,,,
PERF68498,2025-01-16T18:24:21,ALD4567,DRV6679,DEP1,RT54923,857.89,115.15,7.45,18.26,0.936,0.0,0.0,5.0,319.57,1313.28,2048.43,4.4,0.948,0.0,308.6,3.18,3.9,2025-10-04T23:50:06.814124,,,,,,,,,,,,,,,,,,,,
PERF88292,2025-03-28T01:09:48,ALD7064,DRV2884,DEP6,RT51174,831.87,123.24,6.75,11.45,0.917,0.0,0.0,5.0,330.16,686.65,1494.26,4.2,0.969,0.0,330.28,3.58,3.8,2025-10-04T23:50:06.814266,,,,,,,,,,,,,,,,,,,,
PERF46239,2025-04-03T06:51:53,ALD8938,DRV4964,DEP6,RT11395,1149.8,105.78,10.87,23.42,0.947,0.0,1.0,4.8,226.41,1167.65,1816.33,5.0,0.972,0.0,283.49,5.74,3.8,2025-10-04T23:50:06.814409,,,,,,,,,,,,,,,,,,,,
PERF40360,2025-04-29T15:45:49,ALD1291,DRV3186,DEP6,RT57894,1420.62,125.83,11.29,21.91,0.873,0.0,0.0,5.0,338.84,1042.75,1661.06,4.9,0.94,2.0,337.22,7.34,4.1,2025-10-04T23:50:06.814550,,,,,,,,,,,,,,,,,,,,
PERF29888,2025-06-05T20:51:32,ALD3833,DRV3496,DEP1,RT70341,402.08,41.84,9.61,8.88,0.892,0.0,0.0,5.0,101.46,772.26,1449.2,4.1,0.927,0.0,112.13,1.56,4.1,2025-10-04T23:50:06.814687,,,,,,,,,,,,,,,,,,,,
PERF31983,2025-01-05T01:25:17,ALD9629,DRV4120,DEP2,RT36636,267.77,26.72,10.02,4.21,0.899,0.0,0.0,5.0,58.66,530.49,1357.44,4.7,0.98,0.0,71.61,1.0,4.1,2025-10-04T23:50:06.814834,,,,,,,,,,,,,,,,,,,,
PERF28860,2025-04-11T17:50:12,ALD8013,DRV1182,DEP3,RT75000,368.46,50.89,7.24,7.16,0.857,2.0,0.0,3.4,108.85,662.75,1430.29,4.4,0.92,0.0,136.39,3.18,4.7,2025-10-04T23:50:06.814972,,,,,,,,,,,,,,,,,,,,
PERF23086,2025-01-28T10:45:02,ALD2042,DRV6552,DEP1,RT64948,640.18,56.8,11.27,8.68,0.861,0.0,0.0,5.0,151.18,857.2,1500.84,4.7,0.947,0.0,152.22,3.93,4.8,2025-10-04T23:50:06.815114,,,,,,,,,,,,,,,,,,,,
PERF44066,2025-02-21T13:01:50,ALD1186,DRV1884,DEP3,RT53037,930.53,114.74,8.11,16.6,0.876,0.0,0.0,5.0,291.11,941.74,1929.33,5.0,0.972,0.0,307.5,4.24,3.8,2025-10-04T23:50:06.815281,,,,,,,,,,,,,,,,,,,,
PERF81326,2025-03-01T06:05:52,ALD5947,DRV8819,DEP2,RT33412,258.1,33.61,7.68,4.87,0.913,0.0,0.0,5.0,85.04,488.82,947.6,4.6,0.954,2.0,90.07,1.81,4.2,2025-10-04T23:50:06.815445,,,,,,,,,,,,,,,,,,,,
PERF73418,2025-06-19T18:03:44,ALD1761,DRV8276,DEP6,RT95200,658.03,63.15,10.42,9.61,0.865,0.0,0.0,5.0,148.22,762.98,1652.34,4.6,0.937,0.0,169.24,1.79,4.1,2025-10-04T23:50:06.815603,,,,,,,,,,,,,,,,,,,,
PERF30348,2025-02-13T15:55:03,ALD1180,DRV1518,DEP5,RT91738,1003.42,93.0,10.79,13.85,0.857,0.0,0.0,5.0,224.16,1468.28,2352.5,4.6,0.97,0.0,249.24,6.38,4.0,2025-10-04T23:50:06.815888,,,,,,,,,,,,,,,,,,,,
PERF92942,2025-02-25T16:55:31,ALD4364,DRV7136,DEP2,RT31588,1195.15,113.07,10.57,16.84,0.979,0.0,0.0,5.0,266.48,832.98,1449.17,5.0,0.943,0.0,303.03,2.84,3.5,2025-10-04T23:50:06.816063,,,,,,,,,,,,,,,,,,,,
PERF10442,2025-01-08T17:48:43,ALD9622,DRV5438,DEP6,RT44173,639.37,96.0,6.66,13.41,0.88,0.0,5.0,4.0,228.15,1067.8,2037.89,4.8,0.962,0.0,257.28,3.88,4.9,2025-10-04T23:50:06.816191,,,,,,,,,,,,,,,,,,,,
PERF58320,2025-04-22T08:04:11,ALD8802,DRV8800,DEP5,RT38848,535.27,67.08,7.98,11.68,0.89,0.0,0.0,5.0,163.52,1006.29,1918.08,4.8,0.984,1.0,179.77,2.57,4.7,2025-10-04T23:50:06.816585,,,,,,,,,,,,,,,,,,,,
PERF99089,2025-04-13T10:20:47,ALD8904,DRV9784,DEP6,RT89174,1245.98,180.32,6.91,17.23,0.961,0.0,0.0,5.0,384.59,1242.4,2285.2,4.2,0.929,0.0,483.26,8.91,3.9,2025-10-04T23:50:06.816776,,,,,,,,,,,,,,,,,,,,
PERF39419,2025-02-08T15:55:30,ALD7312,DRV9418,DEP6,RT35666,921.95,78.0,11.82,16.32,0.934,0.0,0.0,5.0,174.31,1429.98,2352.07,4.2,0.977,0.0,209.04,5.25,3.8,2025-10-04T23:50:06.816969,,,,,,,,,,,,,,,,,,,,
PERF93749,2025-04-28T01:16:28,ALD6145,DRV9496,DEP3,RT19736,234.72,28.66,8.19,3.35,0.98,0.0,0.0,5.0,65.2,447.35,1047.99,4.7,0.986,0.0,76.81,1.09,4.8,2025-10-04T23:50:06.817226,,,,,,,,,,,,,,,,,,,,
PERF40190,2025-06-15T09:16:16,ALD8741,DRV2272,DEP4,RT82838,1185.96,112.84,10.51,15.89,0.934,0.0,0.0,5.0,291.96,699.05,1418.01,4.6,0.984,0.0,302.41,3.11,4.3,2025-10-04T23:50:06.817456,,,,,,,,,,,,,,,,,,,,
PERF81989,2025-01-02T08:27:47,ALD6066,DRV6010,DEP4,RT13629,1428.19,155.07,9.21,29.01,0.875,0.0,1.0,4.8,394.86,838.6,1736.65,4.8,0.972,0.0,415.59,3.1,3.8,2025-10-04T23:50:06.817619,,,,,,,,,,,,,,,,,,,,
PERF87767,2025-03-22T13:31:51,ALD5662,DRV2705,DEP5,RT69571,357.96,37.6,9.52,5.11,0.964,0.0,0.0,5.0,82.63,367.35,946.81,4.8,0.949,0.0,100.77,1.76,3.8,2025-10-04T23:50:06.817770,,,,,,,,,,,,,,,,,,,,
PERF91940,2025-06-29T01:42:46,ALD3348,DRV1499,DEP4,RT68521,1323.23,117.93,11.22,26.75,0.933,0.0,0.0,5.0,294.29,1714.49,2292.36,4.3,0.939,0.0,316.05,7.2,3.7,2025-10-04T23:50:06.817896,,,,,,,,,,,,,,,,,,,,
PERF13356,2025-05-02T01:28:34,ALD5164,DRV5182,DEP3,RT57348,1023.4,136.82,7.48,16.14,0.973,0.0,0.0,5.0,342.91,1202.61,2253.45,4.7,0.979,0.0,366.68,10.12,4.1,2025-10-04T23:50:06.818026,,,,,,,,,,,,,,,,,,,,
PERF92714,2025-02-02T23:27:12,ALD8286,DRV1555,DEP4,RT51094,1271.36,140.33,9.06,18.4,0.897,0.0,0.0,5.0,356.97,1582.16,2468.15,4.3,0.949,0.0,376.08,6.92,4.8,2025-10-04T23:50:06.818126,,,,,,,,,,,,,,,,,,,,
PERF73835,2025-05-27T13:33:56,ALD8012,DRV6512,DEP2,RT50347,1164.78,148.19,7.86,16.15,0.866,0.0,1.0,4.8,405.83,815.4,1968.34,4.6,0.978,0.0,397.15,7.29,4.3,2025-10-04T23:50:06.818212,,,,,,,,,,,,,,,,,,,,
PERF37267,2025-06-15T06:59:45,ALD6043,DRV2172,DEP5,RT77916,773.6,68.7,11.26,13.41,0.908,0.0,0.0,5.0,181.86,1268.51,2031.6,4.4,0.945,0.0,184.12,4.79,3.7,2025-10-04T23:50:06.818293,,,,,,,,,,,,,,,,,,,,
PERF62701,2025-05-03T18:35:55,ALD6263,DRV5681,DEP6,RT23124,367.76,35.26,10.43,6.83,0.87,0.0,3.0,4.4,96.39,386.38,767.36,4.3,0.954,0.0,94.5,2.29,4.9,2025-10-04T23:50:06.818387,,,,,,,,,,,,,,,,,,,,
PERF66292,2025-03-18T05:40:10,ALD7332,DRV1817,DEP4,RT97068,1230.29,176.26,6.98,26.89,0.862,0.0,0.0,5.0,488.56,1989.52,3261.52,4.8,0.955,1.0,472.38,7.5,4.6,2025-10-04T23:50:06.818462,,,,,,,,,,,,,,,,,,,,
PERF83114,2025-03-01T07:31:34,ALD6725,DRV9067,DEP5,RT16078,1033.73,99.11,10.43,15.57,0.867,0.0,1.0,4.8,245.1,1237.69,1824.38,4.0,0.957,0.0,265.61,2.39,3.7,2025-10-04T23:50:06.818534,,,,,,,,,,,,,,,,,,,,
PERF79983,2025-04-12T08:11:39,ALD7817,DRV6534,DEP1,RT73183,766.8,65.15,11.77,10.55,0.892,0.0,1.0,4.8,164.93,405.7,892.56,4.6,0.975,0.0,174.6,3.37,4.8,2025-10-04T23:50:06.818607,,,,,,,,,,,,,,,,,,,,
PERF35414,2025-05-29T04:31:58,ALD8243,DRV3454,DEP1,RT53400,1195.67,188.89,6.33,24.6,0.938,0.0,0.0,5.0,527.71,2349.45,3652.43,4.1,0.957,0.0,506.23,5.16,4.3,2025-10-04T23:50:06.818687,,,,,,,,,,,,,,,,,,,,
