metrics_id,date,vehicle_id,driver_id,depot_id,route_id,total_distance_km,total_fuel_consumed_liters,average_fuel_efficiency,total_delivery_time_hours,on_time_delivery_rate,accidents_count,violations_count,safety_score,total_fuel_cost_sar,maintenance_cost_sar,total_operating_cost_sar,customer_satisfaction_score,delivery_success_rate,complaint_count,co2_emissions_kg,fuel_waste_liters,environmental_score,created_at,warehouse_id,supplier_id,inventory_turnover,stock_accuracy_percent,stockout_incidents,overstock_value_sar,order_fulfillment_rate,average_order_cycle_time_days,order_accuracy_rate,supplier_performance_score,supplier_reliability_percent,cost_savings_sar,transportation_cost_sar,fuel_efficiency_km_per_liter,route_optimization_savings_sar,defect_rate_percent,return_rate_percent,carbon_footprint_kg_co2,waste_reduction_percent,sustainability_score
PERF63681,2025-05-28T22:32:54,ALD1894,DRV4856,DEP4,RT96561,898.2,148.96,6.03,15.13,0.902,0.0,0.0,5.0,372.38,1554.52,2408.83,4.9,0.946,0.0,399.21,9.17,3.8,2025-10-04T21:14:57.577749,,,,,,,,,,,,,,,,,,,,
PERF54177,2025-04-10T22:32:11,ALD3252,DRV9772,DEP1,RT72968,668.23,82.5,8.1,12.24,0.905,0.0,0.0,5.0,175.89,535.24,1348.28,4.4,0.946,1.0,221.1,2.83,4.7,2025-10-04T21:14:57.577819,,,,,,,,,,,,,,,,,,,,
PERF36468,2025-03-08T20:15:00,ALD6212,DRV7124,DEP5,RT79330,257.0,31.46,8.17,4.3,0.932,0.0,0.0,5.0,81.75,173.89,1034.59,4.5,0.955,0.0,84.31,1.32,3.6,2025-10-04T21:14:57.577883,,,,,,,,,,,,,,,,,,,,
PERF81851,2025-05-30T16:16:17,ALD3938,DRV3779,DEP2,RT83229,623.44,72.41,8.61,10.16,0.965,0.0,1.0,4.8,160.41,632.99,995.35,4.7,0.942,0.0,194.06,2.41,4.0,2025-10-04T21:14:57.577949,,,,,,,,,,,,,,,,,,,,
PERF33109,2025-02-15T16:55:09,ALD8964,DRV4377,DEP6,RT88384,1044.38,114.02,9.16,16.42,0.854,0.0,0.0,5.0,313.83,1012.42,1669.16,4.1,0.987,0.0,305.57,3.54,4.5,2025-10-04T21:14:57.578019,,,,,,,,,,,,,,,,,,,,
PERF15008,2025-05-26T14:31:30,ALD3414,DRV7156,DEP2,RT30705,677.95,82.48,8.22,12.52,0.9,0.0,0.0,5.0,227.29,927.76,1373.76,4.2,0.983,0.0,221.05,3.34,4.9,2025-10-04T21:14:57.578083,,,,,,,,,,,,,,,,,,,,
PERF18091,2025-04-29T18:11:58,ALD8306,DRV9303,DEP3,RT89822,1242.14,170.86,7.27,19.95,0.956,0.0,0.0,5.0,368.06,1588.15,2302.03,5.0,0.942,0.0,457.9,9.93,4.3,2025-10-04T21:14:57.578147,,,,,,,,,,,,,,,,,,,,
PERF66576,2025-05-03T17:46:30,ALD2320,DRV9673,DEP3,RT29607,758.44,125.57,6.04,13.48,0.901,0.0,0.0,5.0,304.07,1077.57,1805.22,4.8,0.978,0.0,336.53,8.5,4.8,2025-10-04T21:14:57.578210,,,,,,,,,,,,,,,,,,,,
PERF18406,2025-04-09T21:11:11,ALD1624,DRV9206,DEP4,RT36169,1269.65,132.39,9.59,20.84,0.871,0.0,0.0,5.0,318.56,651.31,1527.07,4.3,0.952,0.0,354.81,6.04,3.7,2025-10-04T21:14:57.578273,,,,,,,,,,,,,,,,,,,,
PERF83292,2025-05-29T11:28:20,ALD2383,DRV4432,DEP5,RT80018,663.26,95.3,6.96,12.98,0.911,0.0,3.0,4.4,220.25,612.54,1379.45,4.5,0.983,0.0,255.4,3.99,4.3,2025-10-04T21:14:57.578337,,,,,,,,,,,,,,,,,,,,
PERF29522,2025-06-03T21:47:32,ALD2542,DRV4953,DEP1,RT36474,764.27,107.49,7.11,11.75,0.876,0.0,0.0,5.0,235.3,917.38,1438.86,4.7,0.954,0.0,288.07,7.19,3.5,2025-10-04T21:14:57.578405,,,,,,,,,,,,,,,,,,,,
PERF18138,2025-02-13T00:20:15,ALD8903,DRV3194,DEP1,RT71347,890.89,140.96,6.32,18.82,0.891,0.0,0.0,5.0,377.9,1112.64,2200.27,4.4,0.983,0.0,377.77,3.38,3.9,2025-10-04T21:14:57.578470,,,,,,,,,,,,,,,,,,,,
PERF42254,2025-05-07T13:25:21,ALD6881,DRV5453,DEP4,RT24598,1155.13,122.37,9.44,17.86,0.967,0.0,0.0,5.0,262.73,1690.32,2376.72,4.0,0.945,0.0,327.95,8.73,4.2,2025-10-04T21:14:57.578533,,,,,,,,,,,,,,,,,,,,
PERF73151,2025-03-14T13:27:17,ALD1912,DRV6282,DEP2,RT76347,393.46,36.91,10.66,5.25,0.947,0.0,0.0,5.0,98.11,782.77,1258.64,4.3,0.922,1.0,98.92,0.8,3.5,2025-10-04T21:14:57.578597,,,,,,,,,,,,,,,,,,,,
PERF79945,2025-03-16T20:54:28,ALD5038,DRV5935,DEP6,RT80809,1385.15,145.35,9.53,29.52,0.877,0.0,0.0,5.0,322.33,1293.09,1987.71,4.6,0.942,1.0,389.54,9.96,4.9,2025-10-04T21:14:57.578660,,,,,,,,,,,,,,,,,,,,
PERF91454,2025-04-19T12:50:39,ALD9373,DRV1600,DEP3,RT53616,564.62,58.81,9.6,9.11,0.937,0.0,2.0,4.6,135.87,538.84,1052.8,5.0,0.988,0.0,157.61,4.58,4.7,2025-10-04T21:14:57.578724,,,,,,,,,,,,,,,,,,,,
PERF54048,2025-06-26T05:26:48,ALD8426,DRV3369,DEP6,RT32529,577.66,62.18,9.29,8.53,0.883,0.0,0.0,5.0,172.54,787.06,1583.41,4.8,0.93,0.0,166.64,4.53,4.2,2025-10-04T21:14:57.578787,,,,,,,,,,,,,,,,,,,,
PERF26110,2025-03-12T04:45:20,ALD6733,DRV1043,DEP4,RT21121,276.4,39.83,6.94,4.52,0.856,0.0,0.0,5.0,109.66,164.51,850.0,4.9,0.939,0.0,106.74,1.04,4.7,2025-10-04T21:14:57.578851,,,,,,,,,,,,,,,,,,,,
PERF62526,2025-02-07T13:13:52,ALD7941,DRV1712,DEP5,RT61628,1380.64,156.71,8.81,25.03,0.927,0.0,0.0,5.0,398.13,2327.65,3024.45,4.3,0.984,0.0,419.98,10.76,4.2,2025-10-04T21:14:57.578914,,,,,,,,,,,,,,,,,,,,
PERF85435,2025-04-06T07:37:35,ALD3147,DRV9600,DEP6,RT47604,547.46,51.26,10.68,8.22,0.972,0.0,0.0,5.0,136.1,966.1,1604.01,4.1,0.941,1.0,137.38,1.73,4.3,2025-10-04T21:14:57.578983,,,,,,,,,,,,,,,,,,,,
PERF72361,2025-06-29T19:08:53,ALD8328,DRV2167,DEP1,RT92591,1408.26,125.07,11.26,23.0,0.95,0.0,0.0,5.0,305.71,2206.08,3064.2,4.0,0.976,0.0,335.19,9.71,4.7,2025-10-04T21:14:57.579049,,,,,,,,,,,,,,,,,,,,
PERF62038,2025-04-03T06:45:52,ALD6943,DRV9351,DEP3,RT44148,408.88,35.84,11.41,6.88,0.975,0.0,0.0,5.0,92.7,588.73,997.81,4.8,0.938,0.0,96.05,0.78,4.5,2025-10-04T21:14:57.579150,,,,,,,,,,,,,,,,,,,,
PERF31690,2025-02-28T15:42:53,ALD2610,DRV9450,DEP6,RT59932,967.77,152.17,6.36,13.17,0.894,0.0,0.0,5.0,324.67,891.24,1823.57,4.8,0.978,0.0,407.82,8.78,4.8,2025-10-04T21:14:57.579217,,,,,,,,,,,,,,,,,,,,
PERF27006,2025-03-27T09:53:48,ALD1552,DRV2841,DEP5,RT69355,424.24,58.19,7.29,6.03,0.914,0.0,0.0,5.0,142.98,277.2,1048.33,4.3,0.966,0.0,155.95,1.53,3.7,2025-10-04T21:14:57.579282,,,,,,,,,,,,,,,,,,,,
PERF50477,2025-03-31T22:28:03,ALD4628,DRV5834,DEP2,RT38881,420.56,45.86,9.17,9.28,0.917,1.0,2.0,3.8,111.91,358.52,685.55,4.4,0.988,0.0,122.9,1.6,5.0,2025-10-04T21:14:57.579345,,,,,,,,,,,,,,,,,,,,
PERF65900,2025-02-04T07:59:24,ALD8016,DRV3160,DEP3,RT76119,311.52,38.99,7.99,5.28,0.861,0.0,0.0,5.0,83.32,184.81,574.35,5.0,0.962,0.0,104.49,1.82,3.9,2025-10-04T21:14:57.579414,,,,,,,,,,,,,,,,,,,,
PERF88969,2025-02-15T14:38:59,ALD3245,DRV1081,DEP3,RT85641,1052.51,143.59,7.33,18.56,0.893,0.0,0.0,5.0,341.95,1705.99,2545.23,4.9,0.934,2.0,384.82,7.55,4.7,2025-10-04T21:14:57.579479,,,,,,,,,,,,,,,,,,,,
PERF89678,2025-03-10T13:19:44,ALD7268,DRV5317,DEP6,RT24620,317.92,27.08,11.74,5.02,0.937,0.0,0.0,5.0,71.33,577.57,1390.67,4.7,0.99,1.0,72.57,1.66,4.3,2025-10-04T21:14:57.579543,,,,,,,,,,,,,,,,,,,,
PERF12405,2025-03-02T16:34:14,ALD3145,DRV5411,DEP4,RT45941,1281.32,176.73,7.25,27.95,0.929,0.0,0.0,5.0,453.96,1539.42,2238.16,4.4,0.931,0.0,473.64,9.44,4.1,2025-10-04T21:14:57.579614,,,,,,,,,,,,,,,,,,,,
PERF55221,2025-06-06T21:29:50,ALD3266,DRV6126,DEP3,RT16218,1271.04,118.35,10.74,26.46,0.945,0.0,0.0,5.0,262.33,1843.9,2836.47,4.3,0.921,0.0,317.18,5.17,4.3,2025-10-04T21:14:57.579678,,,,,,,,,,,,,,,,,,,,
PERF50142,2025-02-10T18:03:15,ALD8254,DRV6236,DEP5,RT48193,457.72,57.36,7.98,7.76,0.935,0.0,0.0,5.0,143.9,284.85,946.64,4.5,0.94,2.0,153.72,3.14,4.3,2025-10-04T21:14:57.579743,,,,,,,,,,,,,,,,,,,,
PERF62243,2025-03-11T11:33:48,ALD7513,DRV5071,DEP1,RT11855,1488.24,135.42,10.99,24.22,0.956,0.0,0.0,5.0,284.57,862.94,1590.11,4.3,0.939,0.0,362.93,6.93,4.2,2025-10-04T21:14:57.579809,,,,,,,,,,,,,,,,,,,,
PERF27755,2025-05-16T07:44:32,ALD3626,DRV5137,DEP4,RT41954,946.72,144.32,6.56,16.51,0.948,0.0,0.0,5.0,348.98,1485.92,2270.45,4.7,0.972,0.0,386.78,3.14,3.5,2025-10-04T21:14:57.579873,,,,,,,,,,,,,,,,,,,,
PERF13510,2025-04-16T19:06:50,ALD2482,DRV3506,DEP5,RT43121,1473.96,129.41,11.39,22.6,0.934,0.0,0.0,5.0,296.97,2165.65,3048.84,4.8,0.944,0.0,346.82,7.53,4.4,2025-10-04T21:14:57.579937,,,,,,,,,,,,,,,,,,,,
PERF36953,2025-05-07T11:50:51,ALD3832,DRV1688,DEP2,RT25824,748.47,78.62,9.52,12.87,0.931,1.0,0.0,4.2,198.0,551.91,1534.29,4.4,0.988,0.0,210.7,5.77,3.8,2025-10-04T21:14:57.580001,,,,,,,,,,,,,,,,,,,,
PERF61736,2025-05-05T13:38:19,ALD2501,DRV3250,DEP4,RT12545,801.38,83.39,9.61,13.45,0.899,0.0,1.0,4.8,178.78,870.67,1539.33,4.1,0.954,0.0,223.49,5.45,4.0,2025-10-04T21:14:57.580065,,,,,,,,,,,,,,,,,,,,
PERF52903,2025-03-26T04:48:21,ALD8687,DRV9293,DEP6,RT56523,1263.55,195.6,6.46,22.15,0.894,1.0,0.0,4.2,486.21,1941.86,2720.47,4.3,0.989,0.0,524.21,11.16,4.2,2025-10-04T21:14:57.580135,,,,,,,,,,,,,,,,,,,,
PERF91988,2025-03-16T02:06:39,ALD4375,DRV8781,DEP2,RT83361,293.04,38.86,7.54,4.64,0.952,0.0,2.0,4.6,96.07,329.67,1013.1,5.0,0.941,0.0,104.14,0.99,3.6,2025-10-04T21:14:57.580571,,,,,,,,,,,,,,,,,,,,
PERF52378,2025-04-25T06:08:42,ALD4313,DRV8419,DEP2,RT77090,1111.49,143.98,7.72,17.57,0.974,0.0,0.0,5.0,399.36,1655.09,2444.6,4.2,0.927,0.0,385.87,10.72,3.8,2025-10-04T21:14:57.581190,,,,,,,,,,,,,,,,,,,,
PERF49753,2025-03-09T19:47:05,ALD9712,DRV8688,DEP1,RT49990,925.69,82.28,11.25,20.24,0.95,0.0,0.0,5.0,180.36,742.62,1368.09,4.2,0.963,1.0,220.51,5.25,4.4,2025-10-04T21:14:57.581440,,,,,,,,,,,,,,,,,,,,
PERF79136,2025-05-26T14:31:59,ALD2951,DRV3481,DEP1,RT45322,540.0,69.86,7.73,7.77,0.879,0.0,0.0,5.0,150.1,716.99,1608.43,4.3,0.924,0.0,187.22,2.18,3.8,2025-10-04T21:14:57.581629,,,,,,,,,,,,,,,,,,,,
PERF11064,2025-06-02T19:18:20,ALD4443,DRV8251,DEP1,RT28454,727.71,90.06,8.08,12.44,0.955,0.0,0.0,5.0,190.06,666.46,1242.39,4.8,0.922,3.0,241.36,6.29,3.9,2025-10-04T21:14:57.581775,,,,,,,,,,,,,,,,,,,,
PERF50522,2025-04-11T19:35:53,ALD4769,DRV6318,DEP2,RT26558,967.27,110.29,8.77,13.23,0.955,0.0,0.0,5.0,254.09,1685.72,2400.06,4.7,0.981,0.0,295.58,6.72,3.6,2025-10-04T21:14:57.581904,,,,,,,,,,,,,,,,,,,,
PERF93472,2025-02-03T04:13:13,ALD3274,DRV5176,DEP5,RT87994,987.12,108.47,9.1,21.11,0.89,0.0,0.0,5.0,255.86,1743.67,2394.68,4.3,0.955,0.0,290.7,2.93,3.5,2025-10-04T21:14:57.581999,,,,,,,,,,,,,,,,,,,,
PERF16747,2025-06-07T22:33:31,ALD9687,DRV2056,DEP3,RT55782,756.05,118.69,6.37,14.36,0.863,0.0,2.0,4.6,264.49,1421.08,2238.61,4.6,0.979,0.0,318.09,9.44,4.7,2025-10-04T21:14:57.582185,,,,,,,,,,,,,,,,,,,,
PERF92939,2025-05-20T14:24:39,ALD9732,DRV2683,DEP4,RT59881,254.05,33.83,7.51,3.87,0.908,0.0,0.0,5.0,88.11,419.89,843.58,4.7,0.978,1.0,90.66,0.98,3.6,2025-10-04T21:14:57.582276,,,,,,,,,,,,,,,,,,,,
PERF87151,2025-03-13T09:51:43,ALD1937,DRV2348,DEP1,RT53693,463.97,77.07,6.02,6.76,0.952,0.0,0.0,5.0,167.09,244.52,932.9,4.1,0.93,0.0,206.55,5.66,4.9,2025-10-04T21:14:57.582363,,,,,,,,,,,,,,,,,,,,
PERF64947,2025-04-06T00:59:15,ALD7743,DRV5861,DEP5,RT67321,332.31,54.66,6.08,4.83,0.937,0.0,0.0,5.0,150.61,501.55,1370.9,4.3,0.955,0.0,146.49,1.82,4.6,2025-10-04T21:14:57.582438,,,,,,,,,,,,,,,,,,,,
PERF69776,2025-06-20T03:55:43,ALD3973,DRV2176,DEP3,RT35912,213.88,21.63,9.89,3.69,0.908,0.0,0.0,5.0,50.14,200.89,969.91,5.0,0.961,0.0,57.97,1.52,3.7,2025-10-04T21:14:57.582506,,,,,,,,,,,,,,,,,,,,
PERF56235,2025-03-07T21:11:04,ALD9603,DRV7911,DEP3,RT96495,1132.01,113.09,10.01,23.67,0.96,0.0,0.0,5.0,282.3,1681.07,2511.5,4.8,0.953,0.0,303.08,3.56,4.3,2025-10-04T21:14:57.582573,,,,,,,,,,,,,,,,,,,,
PERF52105,2025-03-14T13:40:22,ALD7372,DRV4554,DEP4,RT62455,720.83,97.15,7.42,10.34,0.944,0.0,0.0,5.0,269.34,1247.48,1976.21,4.7,0.927,0.0,260.36,7.04,3.9,2025-10-04T21:14:57.582639,,,,,,,,,,,,,,,,,,,,
PERF99375,2025-04-03T12:43:56,ALD5761,DRV3781,DEP1,RT65972,901.96,96.36,9.36,18.19,0.938,0.0,0.0,5.0,269.26,1081.81,1788.78,4.1,0.949,0.0,258.24,3.32,3.7,2025-10-04T21:14:57.582703,,,,,,,,,,,,,,,,,,,,
PERF76341,2025-06-25T19:02:40,ALD2274,DRV9715,DEP1,RT98680,720.35,90.95,7.92,11.49,0.858,0.0,0.0,5.0,247.88,1278.03,1964.5,4.3,0.934,0.0,243.75,3.46,4.1,2025-10-04T21:14:57.582768,,,,,,,,,,,,,,,,,,,,
PERF76954,2025-05-05T08:12:49,ALD7016,DRV6781,DEP2,RT49130,1138.47,165.0,6.9,18.77,0.882,0.0,1.0,4.8,367.85,795.57,1473.7,4.7,0.977,0.0,442.2,12.97,4.6,2025-10-04T21:14:57.582833,,,,,,,,,,,,,,,,,,,,
PERF27403,2025-02-09T07:44:17,ALD7108,DRV5305,DEP3,RT77622,1373.64,132.85,10.34,18.58,0.857,0.0,1.0,4.8,326.99,1149.33,1947.71,4.6,0.932,0.0,356.04,5.03,4.9,2025-10-04T21:14:57.582897,,,,,,,,,,,,,,,,,,,,
PERF80896,2025-03-21T16:20:08,ALD3776,DRV4309,DEP2,RT22697,262.97,30.4,8.65,4.38,0.874,0.0,5.0,4.0,75.66,232.26,591.02,4.6,0.937,0.0,81.47,1.15,4.7,2025-10-04T21:14:57.582967,,,,,,,,,,,,,,,,,,,,
PERF26616,2025-06-06T18:18:11,ALD8231,DRV2361,DEP6,RT63774,1400.85,151.12,9.27,24.71,0.853,0.0,2.0,4.6,358.36,1128.53,1713.48,4.2,0.931,0.0,405.0,6.33,4.0,2025-10-04T21:14:57.583032,,,,,,,,,,,,,,,,,,,,
PERF97171,2025-06-21T23:24:08,ALD9325,DRV3290,DEP3,RT21401,1456.2,210.74,6.91,21.16,0.87,0.0,0.0,5.0,571.66,2842.93,3777.73,4.9,0.96,0.0,564.78,10.14,3.6,2025-10-04T21:14:57.583098,,,,,,,,,,,,,,,,,,,,
PERF77989,2025-03-02T10:40:08,ALD9025,DRV5002,DEP3,RT14923,209.32,33.38,6.27,2.83,0.9,0.0,0.0,5.0,76.48,109.58,651.55,4.2,0.985,0.0,89.46,1.29,3.8,2025-10-04T21:14:57.583162,,,,,,,,,,,,,,,,,,,,
PERF21085,2025-02-16T21:30:07,ALD3891,DRV1019,DEP4,RT41499,777.82,124.85,6.23,13.59,0.942,0.0,3.0,4.4,316.49,474.97,1038.87,4.8,0.957,0.0,334.6,7.42,3.6,2025-10-04T21:14:57.583229,,,,,,,,,,,,,,,,,,,,
PERF76934,2025-06-20T07:03:03,ALD9026,DRV1605,DEP5,RT15045,363.21,43.6,8.33,5.26,0.958,0.0,3.0,4.4,93.7,670.15,1243.86,4.3,0.927,0.0,116.85,1.91,3.7,2025-10-04T21:14:57.583293,,,,,,,,,,,,,,,,,,,,
PERF14708,2025-02-18T14:24:24,ALD3277,DRV2859,DEP6,RT12874,882.87,133.16,6.63,19.5,0.886,0.0,0.0,5.0,364.68,1287.22,1881.06,4.6,0.962,0.0,356.87,6.46,3.6,2025-10-04T21:14:57.583357,,,,,,,,,,,,,,,,,,,,
PERF23322,2025-03-21T03:16:52,ALD2123,DRV7299,DEP1,RT24520,1128.78,120.6,9.36,21.87,0.894,0.0,4.0,4.2,254.66,1751.98,2433.7,4.7,0.933,0.0,323.21,3.63,4.9,2025-10-04T21:14:57.583421,,,,,,,,,,,,,,,,,,,,
PERF20974,2025-05-15T21:00:58,ALD7989,DRV7372,DEP2,RT96341,922.95,93.8,9.84,14.67,0.947,0.0,0.0,5.0,221.69,1392.29,2224.15,4.8,0.948,1.0,251.38,5.89,4.2,2025-10-04T21:14:57.583491,,,,,,,,,,,,,,,,,,,,
PERF75931,2025-06-08T11:18:44,ALD4336,DRV8568,DEP5,RT53738,1289.71,146.23,8.82,22.3,0.892,0.0,0.0,5.0,382.76,721.97,1725.36,4.0,0.933,0.0,391.9,7.42,3.8,2025-10-04T21:14:57.583556,,,,,,,,,,,,,,,,,,,,
PERF20566,2025-02-22T01:53:50,ALD2735,DRV5828,DEP2,RT53703,1199.8,150.54,7.97,19.33,0.851,0.0,0.0,5.0,317.87,1673.28,2518.78,4.4,0.945,0.0,403.45,11.31,3.8,2025-10-04T21:14:57.583625,,,,,,,,,,,,,,,,,,,,
PERF58207,2025-04-11T11:31:11,ALD1141,DRV9687,DEP6,RT85492,1359.7,171.25,7.94,19.17,0.88,0.0,0.0,5.0,381.44,1370.2,2507.44,4.2,0.961,0.0,458.95,7.12,4.0,2025-10-04T21:14:57.583690,,,,,,,,,,,,,,,,,,,,
PERF56130,2025-06-09T10:23:09,ALD4320,DRV2718,DEP5,RT94809,1169.19,192.94,6.06,16.86,0.915,0.0,0.0,5.0,519.41,1287.52,2376.65,4.9,0.926,0.0,517.08,10.5,4.5,2025-10-04T21:14:57.583759,,,,,,,,,,,,,,,,,,,,
PERF41899,2025-06-02T00:17:18,ALD1616,DRV7545,DEP1,RT20797,588.23,96.12,6.12,11.69,0.945,0.0,0.0,5.0,224.07,1088.9,1984.36,4.5,0.941,0.0,257.6,4.71,4.5,2025-10-04T21:14:57.583828,,,,,,,,,,,,,,,,,,,,
PERF38395,2025-06-07T22:41:15,ALD4126,DRV8573,DEP4,RT65772,855.54,91.4,9.36,12.34,0.943,0.0,0.0,5.0,217.71,490.92,1134.9,4.7,0.955,0.0,244.95,5.43,4.0,2025-10-04T21:14:57.583894,,,,,,,,,,,,,,,,,,,,
PERF75185,2025-03-06T12:43:53,ALD5079,DRV6923,DEP4,RT31320,678.37,58.13,11.67,9.16,0.87,0.0,0.0,5.0,122.81,662.46,1488.32,4.3,0.963,0.0,155.79,2.79,3.6,2025-10-04T21:14:57.583957,,,,,,,,,,,,,,,,,,,,
PERF81673,2025-05-21T02:42:23,ALD5188,DRV8926,DEP5,RT86207,644.05,102.88,6.26,11.32,0.883,0.0,2.0,4.6,218.3,705.0,1574.78,4.8,0.953,0.0,275.72,3.92,4.2,2025-10-04T21:14:57.584021,,,,,,,,,,,,,,,,,,,,
PERF88446,2025-03-03T21:08:59,ALD9231,DRV2450,DEP4,RT79748,1252.39,195.08,6.42,20.53,0.877,0.0,0.0,5.0,475.2,767.62,1528.97,4.0,0.983,0.0,522.81,15.09,4.7,2025-10-04T21:14:57.584085,,,,,,,,,,,,,,,,,,,,
PERF63870,2025-06-02T19:21:16,ALD9510,DRV3542,DEP4,RT14124,1055.63,130.0,8.12,21.0,0.913,0.0,0.0,5.0,302.06,594.53,1529.22,4.1,0.97,0.0,348.4,7.45,3.9,2025-10-04T21:14:57.584148,,,,,,,,,,,,,,,,,,,,
PERF25389,2025-04-22T13:33:30,ALD9259,DRV7937,DEP4,RT22977,432.04,50.59,8.54,9.48,0.874,0.0,0.0,5.0,120.51,583.31,1025.85,4.9,0.934,0.0,135.58,2.97,4.9,2025-10-04T21:14:57.584219,,,,,,,,,,,,,,,,,,,,
PERF81706,2025-06-09T11:35:20,ALD2155,DRV3646,DEP4,RT42598,1065.9,93.75,11.37,15.52,0.878,0.0,3.0,4.4,225.7,1239.54,2021.33,4.3,0.929,1.0,251.25,6.39,4.8,2025-10-04T21:14:57.584283,,,,,,,,,,,,,,,,,,,,
PERF87078,2025-04-19T07:57:02,ALD5722,DRV5850,DEP4,RT35734,634.25,68.79,9.22,11.29,0.904,0.0,0.0,5.0,176.81,545.82,1466.44,4.1,0.926,0.0,184.36,3.93,3.6,2025-10-04T21:14:57.584347,,,,,,,,,,,,,,,,,,,,
PERF79162,2025-04-12T23:26:41,ALD2484,DRV2824,DEP6,RT71319,1410.89,155.04,9.1,22.14,0.925,1.0,0.0,4.2,366.98,2259.27,2966.17,5.0,0.944,0.0,415.51,3.6,3.7,2025-10-04T21:14:57.584411,,,,,,,,,,,,,,,,,,,,
PERF26642,2025-03-01T15:06:12,ALD8625,DRV6982,DEP3,RT14612,1485.47,139.61,10.64,29.04,0.972,0.0,0.0,5.0,317.96,2141.8,2805.8,4.0,0.925,0.0,374.15,7.44,4.2,2025-10-04T21:14:57.584474,,,,,,,,,,,,,,,,,,,,
PERF62309,2025-02-14T16:56:36,ALD9483,DRV4933,DEP1,RT58552,248.17,25.56,9.71,5.21,0.891,0.0,1.0,4.8,63.86,265.46,556.82,4.3,0.927,0.0,68.5,0.84,3.6,2025-10-04T21:14:57.584538,,,,,,,,,,,,,,,,,,,,
PERF80443,2025-03-19T19:15:49,ALD9832,DRV8192,DEP1,RT64440,656.89,99.23,6.62,10.38,0.857,0.0,1.0,4.8,237.03,715.11,1193.4,4.2,0.942,0.0,265.94,2.97,3.9,2025-10-04T21:14:57.584608,,,,,,,,,,,,,,,,,,,,
PERF90133,2025-02-19T12:15:24,ALD1371,DRV9773,DEP1,RT63912,754.9,110.69,6.82,11.78,0.971,0.0,3.0,4.4,307.56,621.79,1180.9,4.7,0.978,0.0,296.65,5.49,4.4,2025-10-04T21:14:57.584674,,,,,,,,,,,,,,,,,,,,
PERF92059,2025-05-18T17:31:11,ALD1720,DRV4939,DEP5,RT51506,773.61,74.82,10.34,12.46,0.97,0.0,0.0,5.0,197.05,1236.4,2084.74,4.6,0.957,0.0,200.52,3.92,4.0,2025-10-04T21:14:57.584739,,,,,,,,,,,,,,,,,,,,
PERF57177,2025-06-02T08:51:49,ALD8204,DRV2315,DEP4,RT68713,542.63,48.58,11.17,8.67,0.975,0.0,0.0,5.0,120.84,995.89,1393.59,4.6,0.988,0.0,130.19,1.65,4.6,2025-10-04T21:14:57.584809,,,,,,,,,,,,,,,,,,,,
PERF68878,2025-03-25T12:28:30,ALD5479,DRV1948,DEP1,RT74455,633.93,68.39,9.27,12.22,0.926,0.0,0.0,5.0,172.18,404.89,1050.65,4.0,0.925,0.0,183.29,1.74,3.5,2025-10-04T21:14:57.584873,,,,,,,,,,,,,,,,,,,,
PERF15906,2025-05-09T13:51:00,ALD3912,DRV6903,DEP3,RT93213,440.88,48.82,9.03,7.31,0.852,0.0,0.0,5.0,102.87,782.15,1104.35,4.8,0.935,0.0,130.84,3.53,4.4,2025-10-04T21:14:57.584942,,,,,,,,,,,,,,,,,,,,
PERF90145,2025-03-02T13:56:34,ALD8880,DRV7114,DEP4,RT32510,813.82,91.03,8.94,12.75,0.889,0.0,0.0,5.0,239.05,1438.13,1919.25,4.4,0.944,0.0,243.96,6.18,4.7,2025-10-04T21:14:57.585007,,,,,,,,,,,,,,,,,,,,
PERF57303,2025-05-02T13:35:31,ALD9407,DRV3972,DEP6,RT15526,613.16,61.62,9.95,8.5,0.903,0.0,0.0,5.0,135.14,905.83,1448.9,4.1,0.946,0.0,165.14,3.75,4.8,2025-10-04T21:14:57.585071,,,,,,,,,,,,,,,,,,,,
PERF99989,2025-02-21T21:41:47,ALD9357,DRV2027,DEP4,RT70219,1065.19,123.86,8.6,15.27,0.968,0.0,0.0,5.0,340.69,1217.27,2165.2,4.1,0.947,0.0,331.94,5.19,3.5,2025-10-04T21:14:57.585135,,,,,,,,,,,,,,,,,,,,
PERF54802,2025-06-18T18:22:56,ALD9610,DRV7283,DEP4,RT35694,1497.57,192.74,7.77,24.5,0.943,0.0,1.0,4.8,482.68,2771.19,3852.59,4.4,0.937,0.0,516.54,9.26,4.5,2025-10-04T21:14:57.585204,,,,,,,,,,,,,,,,,,,,
PERF87181,2025-05-13T20:29:14,ALD2555,DRV4246,DEP6,RT53422,1273.62,185.12,6.88,17.94,0.92,0.0,0.0,5.0,425.09,1387.62,2592.62,4.8,0.951,0.0,496.12,6.86,3.5,2025-10-04T21:14:57.585269,,,,,,,,,,,,,,,,,,,,
PERF39416,2025-05-08T15:45:21,ALD4064,DRV2923,DEP5,RT18700,1007.4,127.04,7.93,16.27,0.907,0.0,0.0,5.0,273.47,639.35,1225.42,4.9,0.931,1.0,340.47,8.17,5.0,2025-10-04T21:14:57.585333,,,,,,,,,,,,,,,,,,,,
