inventory_id,depot_id,item_code,item_name,item_category,quantity_in_stock,minimum_stock_level,maximum_stock_level,unit_cost_sar,supplier_name,last_restocked_date,expiry_date,batch_number,storage_location,condition,created_at
INV30463,DEP1,ITEM7822,Brake Fluid,Brake System,201,59,626,79.76,Scania Parts,2025-04-30T02:29:51,2026-05-25T02:29:51,BATCH-8416,Cold Storage,Good,2025-10-04T23:50:00.419795
INV87317,DEP3,ITEM3918,First Aid Kit,Accessories,64,14,115,372.07,Aftermarket Parts,2025-02-27T02:21:51,2026-06-12T02:21:51,BATCH-3250,Warehouse A,Fair,2025-10-04T23:50:00.419863
INV19973,DEP4,ITEM5271,Tire 315/80R22.5,Tires,237,46,259,1805.03,OEM Supplier,2025-06-02T10:41:40,2027-07-18T10:41:40,BATCH-4279,Warehouse B,Good,2025-10-04T23:50:00.419927
INV39030,DEP2,ITEM5677,Valve Stems,Tires,93,20,304,75.84,Scania Parts,2025-05-06T19:28:42,,BATCH-4765,Hazardous Storage,Fair,2025-10-04T23:50:00.419994
INV96429,DEP4,ITEM7605,Power Steering Fluid,Fluids,791,139,1223,30.47,Iveco Parts,2025-01-14T00:14:05,2026-01-16T00:14:05,BATCH-6415,Warehouse A,Fair,2025-10-04T23:50:00.420055
INV61457,DEP1,ITEM9431,Fuel Filter,Engine Parts,71,26,349,231.01,Chevron Parts,2025-02-03T06:41:19,2027-02-12T06:41:19,BATCH-9764,Hazardous Storage,Good,2025-10-04T23:50:00.420116
INV78504,DEP4,ITEM7043,Battery 12V,Electrical,50,19,140,733.35,Volvo Parts,2025-03-04T11:12:01,2026-07-27T11:12:01,BATCH-2660,Warehouse B,Poor,2025-10-04T23:50:00.420182
INV89519,DEP5,ITEM1243,Engine Oil 15W-40,Engine Parts,634,58,727,71.32,Scania Parts,2025-01-21T01:08:48,2027-10-09T01:08:48,BATCH-5880,Cold Storage,Poor,2025-10-04T23:50:00.420245
INV23652,DEP1,ITEM2739,Coolant,Fluids,150,36,382,270.23,Mercedes Parts,2025-03-06T02:52:08,,BATCH-6673,Warehouse B,Good,2025-10-04T23:50:00.420304
INV90368,DEP3,ITEM2553,Engine Oil 15W-40,Engine Parts,227,51,511,21.52,Shell Lubricants,2025-03-08T19:30:19,,BATCH-6686,Warehouse B,Good,2025-10-04T23:50:00.420362
INV50102,DEP3,ITEM5649,Tool Kit,Accessories,205,12,220,155.01,Scania Parts,2025-04-14T17:32:41,2027-06-28T17:32:41,BATCH-1028,Warehouse A,Good,2025-10-04T23:50:00.420423
INV58272,DEP5,ITEM2239,Wiper Blades,Accessories,405,43,498,31.61,Shell Lubricants,2025-05-22T05:13:56,2026-05-24T05:13:56,BATCH-5847,Warehouse B,Poor,2025-10-04T23:50:00.420491
INV20442,DEP6,ITEM9121,First Aid Kit,Accessories,231,46,298,77.63,Mercedes Parts,2025-01-02T23:51:27,2027-09-30T23:51:27,BATCH-8971,Cold Storage,Good,2025-10-04T23:50:00.420553
INV87670,DEP4,ITEM1411,Grease,Fluids,223,46,225,367.3,Aftermarket Parts,2025-02-18T00:22:15,,BATCH-0355,Warehouse A,Good,2025-10-04T23:50:00.420617
INV35534,DEP5,ITEM5641,Brake Discs,Brake System,318,44,430,287.25,Chevron Parts,2025-02-15T16:14:18,,BATCH-9399,Warehouse B,Good,2025-10-04T23:50:00.420679
INV87806,DEP3,ITEM3888,Brake Lines,Brake System,58,27,154,234.69,Total Oil,2025-04-30T15:44:18,,BATCH-1061,Warehouse A,Good,2025-10-04T23:50:00.420749
INV49000,DEP1,ITEM3387,Bulbs,Electrical,426,14,451,376.33,BP Components,2025-06-03T07:41:00,2026-11-05T07:41:00,BATCH-8868,Warehouse A,Good,2025-10-04T23:50:00.420811
INV84763,DEP4,ITEM8161,Engine Oil 15W-40,Engine Parts,261,99,1010,37.07,Volvo Parts,2025-05-21T20:10:51,2027-08-10T20:10:51,BATCH-7495,Warehouse A,Good,2025-10-04T23:50:00.420877
INV38703,DEP4,ITEM9351,Bulbs,Electrical,149,45,252,249.03,International Parts,2025-05-13T06:10:32,2026-10-16T06:10:32,BATCH-9945,Warehouse A,Fair,2025-10-04T23:50:00.420940
INV43024,DEP2,ITEM4250,Brake Fluid,Brake System,597,56,675,34.72,Mercedes Parts,2025-03-21T07:23:59,2027-05-07T07:23:59,BATCH-2662,Hazardous Storage,Good,2025-10-04T23:50:00.421001
INV88113,DEP4,ITEM6349,First Aid Kit,Accessories,62,28,150,197.06,Chevron Parts,2025-02-28T10:17:08,2026-09-28T10:17:08,BATCH-6402,Cold Storage,Good,2025-10-04T23:50:00.421063
INV94614,DEP6,ITEM2854,Brake Pads,Brake System,43,26,217,119.74,Chevron Parts,2025-04-05T07:29:38,,BATCH-7186,Cold Storage,Fair,2025-10-04T23:50:00.421122
INV29091,DEP1,ITEM6631,Bulbs,Electrical,204,22,382,133.66,Mercedes Parts,2025-01-19T21:34:38,2027-08-07T21:34:38,BATCH-9153,Hazardous Storage,Poor,2025-10-04T23:50:00.421183
INV16008,DEP5,ITEM7906,Hydraulic Oil,Fluids,1310,138,1812,60.79,Total Oil,2025-01-29T02:12:33,,BATCH-3761,Hazardous Storage,Fair,2025-10-04T23:50:00.421246
INV43293,DEP6,ITEM6347,First Aid Kit,Accessories,202,18,230,212.97,Chevron Parts,2025-02-04T12:40:18,,BATCH-3640,Cold Storage,Good,2025-10-04T23:50:00.421304
INV94867,DEP3,ITEM7221,Transmission Fluid,Fluids,289,114,1643,61.73,Scania Parts,2025-01-25T22:10:27,,BATCH-3493,Cold Storage,Good,2025-10-04T23:50:00.421371
INV42589,DEP2,ITEM2472,Starter Motor,Electrical,117,31,159,342.0,Scania Parts,2025-04-15T15:05:42,,BATCH-8660,Hazardous Storage,Good,2025-10-04T23:50:00.421430
INV24838,DEP1,ITEM1948,Wiper Blades,Accessories,44,26,486,37.16,Chevron Parts,2025-02-14T19:19:35,,BATCH-9977,Cold Storage,Fair,2025-10-04T23:50:00.421492
INV89152,DEP4,ITEM7953,Air Filter,Engine Parts,220,50,446,450.53,Scania Parts,2025-05-12T09:49:41,2028-03-25T09:49:41,BATCH-0868,Hazardous Storage,Good,2025-10-04T23:50:00.421553
INV20304,DEP4,ITEM4115,Tire 295/80R22.5,Tires,294,39,551,1344.34,Aftermarket Parts,2025-06-14T09:51:51,,BATCH-6586,Cold Storage,Poor,2025-10-04T23:50:00.421616
INV91570,DEP5,ITEM9614,Seat Covers,Accessories,312,39,448,187.82,Total Oil,2025-03-17T04:29:11,,BATCH-1068,Cold Storage,Good,2025-10-04T23:50:00.421675
INV72910,DEP2,ITEM2768,Coolant,Fluids,186,33,288,191.24,BP Components,2025-03-16T09:17:58,,BATCH-5603,Warehouse A,Good,2025-10-04T23:50:00.421734
INV36581,DEP6,ITEM6759,Starter Motor,Electrical,90,35,135,259.02,Aftermarket Parts,2025-04-17T20:14:44,2027-01-11T20:14:44,BATCH-7452,Warehouse A,Good,2025-10-04T23:50:00.421793
INV33683,DEP4,ITEM6622,Brake Fluid,Brake System,1454,123,1957,60.71,Aramco Parts,2025-05-25T14:13:26,2026-10-10T14:13:26,BATCH-4687,Cold Storage,Good,2025-10-04T23:50:00.421862
INV79334,DEP3,ITEM8261,Brake Discs,Brake System,110,24,115,407.95,Local Supplier,2025-06-20T03:53:45,,BATCH-4694,Warehouse B,Good,2025-10-04T23:50:00.421929
INV94144,DEP2,ITEM6412,Brake Fluid,Brake System,307,161,1720,47.84,OEM Supplier,2025-01-23T16:37:12,2027-12-11T16:37:12,BATCH-0081,Warehouse A,Good,2025-10-04T23:50:00.421997
INV69519,DEP5,ITEM6184,Oil Filter,Engine Parts,408,145,615,45.59,Total Oil,2025-06-23T20:23:49,2028-04-04T20:23:49,BATCH-0784,Warehouse A,Fair,2025-10-04T23:50:00.422064
INV38394,DEP2,ITEM5294,Brake Discs,Brake System,108,34,471,458.94,Shell Lubricants,2025-06-21T15:00:33,2027-03-08T15:00:33,BATCH-2535,Hazardous Storage,Good,2025-10-04T23:50:00.422128
INV80590,DEP1,ITEM8181,Tire 385/65R22.5,Tires,355,54,640,2236.02,Mercedes Parts,2025-02-22T14:49:58,2026-10-08T14:49:58,BATCH-7354,Hazardous Storage,Good,2025-10-04T23:50:00.422189
INV81716,DEP2,ITEM5625,Spark Plugs,Engine Parts,21,10,121,401.73,OEM Supplier,2025-06-11T11:47:29,2028-05-09T11:47:29,BATCH-9071,Hazardous Storage,Poor,2025-10-04T23:50:00.422287
INV23648,DEP3,ITEM7029,Hydraulic Oil,Fluids,580,84,1592,23.79,Total Oil,2025-05-17T02:46:57,,BATCH-1486,Warehouse B,Good,2025-10-04T23:50:00.422355
INV20708,DEP3,ITEM5429,First Aid Kit,Accessories,115,43,288,282.8,Aramco Parts,2025-04-24T22:10:58,,BATCH-1034,Hazardous Storage,Good,2025-10-04T23:50:00.422415
INV85833,DEP3,ITEM9842,Engine Oil 15W-40,Engine Parts,618,155,778,67.41,Local Supplier,2025-01-07T06:31:43,2027-11-10T06:31:43,BATCH-0024,Hazardous Storage,Good,2025-10-04T23:50:00.422485
INV26412,DEP1,ITEM1072,Hydraulic Oil,Fluids,1493,92,1951,57.65,Chevron Parts,2025-03-30T16:14:16,,BATCH-4894,Cold Storage,Good,2025-10-04T23:50:00.422549
INV73197,DEP4,ITEM8279,Brake Discs,Brake System,224,27,308,116.1,Local Supplier,2025-01-13T02:11:44,2026-02-09T02:11:44,BATCH-5401,Cold Storage,Good,2025-10-04T23:50:00.422610
INV91306,DEP4,ITEM3057,Alternator,Electrical,269,24,457,214.92,Chevron Parts,2025-05-06T13:56:38,2026-09-23T13:56:38,BATCH-3845,Warehouse A,Fair,2025-10-04T23:50:00.422672
INV68273,DEP1,ITEM2512,Bulbs,Electrical,35,17,185,28.69,International Parts,2025-03-28T08:13:23,,BATCH-1821,Warehouse A,Fair,2025-10-04T23:50:00.422731
INV58426,DEP3,ITEM5616,Tire 295/80R22.5,Tires,188,20,547,1603.16,Local Supplier,2025-05-28T00:10:47,,BATCH-5318,Hazardous Storage,Fair,2025-10-04T23:50:00.422789
INV78747,DEP2,ITEM7742,Brake Fluid,Brake System,1326,53,1553,71.3,Shell Lubricants,2025-03-18T15:24:24,2027-04-25T15:24:24,BATCH-8946,Hazardous Storage,Good,2025-10-04T23:50:00.422850
INV41320,DEP1,ITEM7421,Engine Oil 15W-40,Engine Parts,317,160,773,49.38,MAN Parts,2025-06-20T03:12:10,,BATCH-1389,Warehouse B,Good,2025-10-04T23:50:00.422908
INV81280,DEP5,ITEM3681,Brake Lines,Brake System,79,20,452,386.65,BP Components,2025-01-20T11:46:27,,BATCH-9521,Warehouse B,Poor,2025-10-04T23:50:00.422965
INV91336,DEP1,ITEM9059,Tire 295/80R22.5,Tires,61,50,421,2394.34,Chevron Parts,2025-04-28T06:14:58,2027-08-15T06:14:58,BATCH-6435,Warehouse A,Good,2025-10-04T23:50:00.423025
INV25363,DEP2,ITEM3540,Bulbs,Electrical,46,36,105,293.37,BP Components,2025-05-15T17:21:47,2028-05-14T17:21:47,BATCH-8757,Cold Storage,Good,2025-10-04T23:50:00.423091
INV74350,DEP5,ITEM9451,Air Filter,Engine Parts,305,48,391,95.83,Mercedes Parts,2025-04-28T23:08:38,2027-07-01T23:08:38,BATCH-3489,Hazardous Storage,Good,2025-10-04T23:50:00.423157
INV39654,DEP3,ITEM1711,Tire 295/80R22.5,Tires,49,34,387,882.98,Aftermarket Parts,2025-02-19T14:18:27,,BATCH-2321,Cold Storage,Fair,2025-10-04T23:50:00.423216
INV49574,DEP1,ITEM6252,Fuel Filter,Engine Parts,224,35,248,462.71,MAN Parts,2025-05-13T19:03:50,2027-01-02T19:03:50,BATCH-4970,Cold Storage,Poor,2025-10-04T23:50:00.423276
INV44419,DEP2,ITEM4257,Spark Plugs,Engine Parts,144,48,427,418.34,BP Components,2025-04-08T08:14:22,2026-06-13T08:14:22,BATCH-1450,Hazardous Storage,Good,2025-10-04T23:50:00.423338
INV58521,DEP1,ITEM1454,Wiring Harness,Electrical,249,18,388,75.77,International Parts,2025-01-05T04:33:23,2026-07-31T04:33:23,BATCH-8168,Warehouse A,Fair,2025-10-04T23:50:00.423399
INV68188,DEP3,ITEM9379,Engine Oil 15W-40,Engine Parts,196,117,1707,73.43,Local Supplier,2025-03-08T13:20:19,,BATCH-7590,Cold Storage,Good,2025-10-04T23:50:00.423458
INV36917,DEP6,ITEM8548,Alternator,Electrical,57,34,189,364.04,Iveco Parts,2025-01-19T23:07:18,2027-10-27T23:07:18,BATCH-5048,Hazardous Storage,Good,2025-10-04T23:50:00.423519
INV97458,DEP2,ITEM2626,Battery 12V,Electrical,124,47,150,567.65,International Parts,2025-05-18T17:45:14,2027-12-30T17:45:14,BATCH-9096,Warehouse A,Fair,2025-10-04T23:50:00.423581
INV12176,DEP3,ITEM1735,Valve Stems,Tires,91,49,175,270.07,Shell Lubricants,2025-06-18T05:35:36,,BATCH-0570,Warehouse B,Good,2025-10-04T23:50:00.423640
INV70874,DEP3,ITEM9315,Mirrors,Accessories,128,10,151,309.55,International Parts,2025-06-04T04:49:27,,BATCH-1551,Warehouse A,Good,2025-10-04T23:50:00.423699
INV18453,DEP3,ITEM2548,Tire 385/65R22.5,Tires,120,32,440,2006.48,Volvo Parts,2025-04-12T09:34:27,2027-12-07T09:34:27,BATCH-1067,Cold Storage,Poor,2025-10-04T23:50:00.423767
INV65727,DEP3,ITEM8385,Tire 385/65R22.5,Tires,517,58,662,2066.43,Scania Parts,2025-03-13T03:35:18,2028-01-29T03:35:18,BATCH-9185,Hazardous Storage,Fair,2025-10-04T23:50:00.423829
INV61456,DEP6,ITEM2021,Brake Lines,Brake System,126,14,308,360.48,Chevron Parts,2025-04-23T04:44:26,,BATCH-4837,Warehouse A,Good,2025-10-04T23:50:00.423889
INV22349,DEP4,ITEM4964,Alternator,Electrical,104,33,343,25.64,Scania Parts,2025-05-05T15:06:19,,BATCH-0224,Warehouse B,Good,2025-10-04T23:50:00.423947
INV28938,DEP1,ITEM9440,Starter Motor,Electrical,38,33,410,305.58,International Parts,2025-02-13T09:02:12,2027-12-26T09:02:12,BATCH-5682,Cold Storage,Good,2025-10-04T23:50:00.424009
INV40178,DEP1,ITEM7761,Valve Stems,Tires,54,24,255,300.0,Aftermarket Parts,2025-01-16T16:29:51,,BATCH-1907,Cold Storage,Poor,2025-10-04T23:50:00.424068
INV49433,DEP1,ITEM4261,Alternator,Electrical,74,25,225,372.93,Aftermarket Parts,2025-03-23T01:20:24,2027-02-22T01:20:24,BATCH-9203,Cold Storage,Good,2025-10-04T23:50:00.424128
INV91007,DEP2,ITEM9980,Mirrors,Accessories,93,49,100,31.13,International Parts,2025-01-24T21:43:04,2026-04-11T21:43:04,BATCH-6322,Warehouse B,Fair,2025-10-04T23:50:00.424190
INV34770,DEP5,ITEM8562,Wiper Blades,Accessories,134,38,161,345.18,Aftermarket Parts,2025-05-07T01:26:38,,BATCH-8244,Warehouse A,Good,2025-10-04T23:50:00.424276
INV61877,DEP6,ITEM3193,Floor Mats,Accessories,71,50,290,32.24,International Parts,2025-05-27T01:09:21,2027-09-23T01:09:21,BATCH-8911,Warehouse A,Fair,2025-10-04T23:50:00.424387
INV61393,DEP3,ITEM1500,Fuel Filter,Engine Parts,118,14,235,362.56,Chevron Parts,2025-03-30T04:20:28,,BATCH-4787,Hazardous Storage,Poor,2025-10-04T23:50:00.424509
INV19973,DEP2,ITEM7557,Seat Covers,Accessories,285,34,454,237.45,Local Supplier,2025-01-16T03:25:56,,BATCH-4588,Hazardous Storage,Poor,2025-10-04T23:50:00.424606
INV51951,DEP5,ITEM4621,Brake Pads,Brake System,259,22,282,77.79,Volvo Parts,2025-06-12T08:39:45,2027-03-23T08:39:45,BATCH-3519,Warehouse B,Good,2025-10-04T23:50:00.424681
INV32783,DEP3,ITEM7608,Brake Discs,Brake System,63,11,459,248.28,Scania Parts,2025-04-02T05:16:42,2028-02-05T05:16:42,BATCH-5309,Hazardous Storage,Fair,2025-10-04T23:50:00.424744
INV77574,DEP3,ITEM3519,First Aid Kit,Accessories,53,44,114,281.81,Aramco Parts,2025-06-21T11:24:13,,BATCH-7279,Hazardous Storage,Good,2025-10-04T23:50:00.424809
INV34441,DEP5,ITEM4037,Brake Calipers,Brake System,157,14,174,319.43,Shell Lubricants,2025-04-09T05:50:19,2027-05-10T05:50:19,BATCH-2061,Hazardous Storage,Good,2025-10-04T23:50:00.424870
INV76708,DEP2,ITEM1624,Brake Calipers,Brake System,134,50,497,139.04,Volvo Parts,2025-01-18T14:49:27,2027-07-29T14:49:27,BATCH-6641,Warehouse A,Good,2025-10-04T23:50:00.424932
INV50779,DEP3,ITEM9478,Oil Filter,Engine Parts,321,138,1301,71.83,Chevron Parts,2025-05-01T22:16:07,2027-03-31T22:16:07,BATCH-0334,Hazardous Storage,Poor,2025-10-04T23:50:00.424994
INV34025,DEP5,ITEM3617,Bulbs,Electrical,67,33,115,267.14,Scania Parts,2025-06-21T19:20:14,2027-10-11T19:20:14,BATCH-3597,Cold Storage,Good,2025-10-04T23:50:00.425055
INV19327,DEP2,ITEM8168,Transmission Fluid,Fluids,1285,130,1909,53.82,OEM Supplier,2025-03-01T22:21:59,,BATCH-5476,Warehouse B,Good,2025-10-04T23:50:00.425113
INV97724,DEP6,ITEM8978,Tire 295/80R22.5,Tires,266,48,509,2181.39,MAN Parts,2025-03-11T00:13:56,,BATCH-1539,Warehouse A,Poor,2025-10-04T23:50:00.425175
INV81704,DEP1,ITEM3462,Fuel Filter,Engine Parts,51,35,326,386.17,BP Components,2025-01-18T01:57:46,,BATCH-6274,Hazardous Storage,Poor,2025-10-04T23:50:00.425234
INV28242,DEP3,ITEM9016,Brake Fluid,Brake System,615,184,802,63.75,Total Oil,2025-05-16T16:09:18,,BATCH-3816,Warehouse B,Fair,2025-10-04T23:50:00.425293
INV71125,DEP3,ITEM6546,Tire 385/65R22.5,Tires,227,97,389,1841.48,Chevron Parts,2025-05-27T05:22:14,,BATCH-1226,Cold Storage,Fair,2025-10-04T23:50:00.425564
INV11774,DEP6,ITEM9344,Oil Filter,Engine Parts,984,94,1058,74.16,Shell Lubricants,2025-02-25T01:25:37,,BATCH-2721,Warehouse A,Good,2025-10-04T23:50:00.429383
INV20483,DEP4,ITEM5038,Inner Tube,Tires,74,35,194,277.15,Total Oil,2025-01-05T09:08:22,2026-12-21T09:08:22,BATCH-7050,Warehouse B,Good,2025-10-04T23:50:00.429676
INV54836,DEP3,ITEM1375,Tire 385/65R22.5,Tires,336,29,420,1156.64,Aftermarket Parts,2025-05-16T04:21:10,2026-12-16T04:21:10,BATCH-2769,Warehouse A,Good,2025-10-04T23:50:00.429842
INV97865,DEP3,ITEM2513,Wiring Harness,Electrical,201,45,386,72.9,BP Components,2025-02-01T11:11:25,2026-02-14T11:11:25,BATCH-0235,Warehouse B,Fair,2025-10-04T23:50:00.429970
INV55015,DEP3,ITEM8964,Timing Belt,Engine Parts,374,20,403,181.01,MAN Parts,2025-01-12T05:05:13,2027-07-14T05:05:13,BATCH-6035,Cold Storage,Good,2025-10-04T23:50:00.430078
INV27671,DEP1,ITEM8476,Seat Covers,Accessories,310,13,488,292.57,BP Components,2025-06-28T20:29:53,2028-04-29T20:29:53,BATCH-1003,Hazardous Storage,Poor,2025-10-04T23:50:00.430159
INV18303,DEP3,ITEM5661,Brake Calipers,Brake System,111,30,299,166.58,Total Oil,2025-06-16T03:55:05,2028-01-06T03:55:05,BATCH-4443,Cold Storage,Poor,2025-10-04T23:50:00.430244
INV96884,DEP5,ITEM9669,Power Steering Fluid,Fluids,734,116,1691,51.14,Local Supplier,2025-01-12T09:28:42,,BATCH-4473,Warehouse B,Good,2025-10-04T23:50:00.430314
INV12458,DEP6,ITEM5743,Power Steering Fluid,Fluids,228,96,1034,48.93,MAN Parts,2025-01-22T22:10:07,,BATCH-8667,Warehouse B,Good,2025-10-04T23:50:00.430379
INV66219,DEP6,ITEM1849,Mirrors,Accessories,283,37,416,282.19,Scania Parts,2025-05-29T01:26:49,,BATCH-6176,Hazardous Storage,Good,2025-10-04T23:50:00.430443
INV80863,DEP5,ITEM5673,Valve Stems,Tires,117,12,377,460.55,Total Oil,2025-03-05T12:08:18,2026-12-06T12:08:18,BATCH-4421,Hazardous Storage,Good,2025-10-04T23:50:00.430520
INV72876,DEP4,ITEM1127,Grease,Fluids,121,33,294,145.63,Aftermarket Parts,2025-05-17T12:34:59,2026-05-29T12:34:59,BATCH-8845,Warehouse B,Good,2025-10-04T23:50:00.430596
INV28976,DEP3,ITEM7081,Tool Kit,Accessories,101,27,183,216.47,Total Oil,2025-04-20T07:51:02,,BATCH-5700,Cold Storage,Good,2025-10-04T23:50:00.430663
INV47903,DEP4,ITEM2528,Valve Stems,Tires,102,34,197,191.39,Chevron Parts,2025-04-05T22:05:28,2026-05-17T22:05:28,BATCH-4185,Warehouse A,Good,2025-10-04T23:50:00.430725
INV20430,DEP1,ITEM1290,Starter Motor,Electrical,76,46,431,318.99,Total Oil,2025-04-11T21:20:08,2027-11-05T21:20:08,BATCH-1879,Warehouse B,Good,2025-10-04T23:50:00.430789
INV16714,DEP5,ITEM6938,Air Filter,Engine Parts,453,38,487,84.04,Mercedes Parts,2025-06-01T06:37:17,,BATCH-5316,Hazardous Storage,Good,2025-10-04T23:50:00.430849
INV72433,DEP1,ITEM3927,First Aid Kit,Accessories,37,13,235,50.78,Iveco Parts,2025-01-14T15:21:51,2027-10-01T15:21:51,BATCH-8046,Hazardous Storage,Good,2025-10-04T23:50:00.430916
INV82308,DEP3,ITEM7964,Oil Filter,Engine Parts,695,194,1772,26.91,Scania Parts,2025-01-14T03:03:06,2027-12-29T03:03:06,BATCH-7135,Hazardous Storage,Poor,2025-10-04T23:50:00.430979
INV40465,DEP3,ITEM8428,Inner Tube,Tires,161,48,204,287.18,Local Supplier,2025-04-25T10:53:59,2027-12-07T10:53:59,BATCH-6976,Cold Storage,Good,2025-10-04T23:50:00.431044
INV92415,DEP5,ITEM2025,Valve Stems,Tires,181,24,190,339.79,MAN Parts,2025-02-13T23:26:56,2027-10-23T23:26:56,BATCH-2391,Warehouse A,Fair,2025-10-04T23:50:00.431107
INV75556,DEP6,ITEM8538,First Aid Kit,Accessories,202,23,345,80.6,Volvo Parts,2025-03-15T07:12:55,,BATCH-1758,Cold Storage,Good,2025-10-04T23:50:00.431167
INV85305,DEP2,ITEM3911,Wiring Harness,Electrical,134,15,180,451.83,MAN Parts,2025-05-23T18:22:10,,BATCH-8755,Warehouse A,Fair,2025-10-04T23:50:00.431226
INV51936,DEP1,ITEM6772,Mirrors,Accessories,164,37,326,69.63,Aftermarket Parts,2025-02-24T06:37:44,2027-05-06T06:37:44,BATCH-8954,Warehouse A,Fair,2025-10-04T23:50:00.431295
INV55091,DEP1,ITEM9120,Hydraulic Oil,Fluids,835,126,1099,52.96,Aramco Parts,2025-05-23T21:04:48,,BATCH-8040,Cold Storage,Good,2025-10-04T23:50:00.431382
INV44975,DEP2,ITEM2356,Mirrors,Accessories,225,36,392,416.0,BP Components,2025-02-11T00:55:47,,BATCH-3382,Cold Storage,Good,2025-10-04T23:50:00.431583
INV23693,DEP2,ITEM5961,Oil Filter,Engine Parts,267,160,555,50.58,Scania Parts,2025-05-29T18:21:19,2027-10-06T18:21:19,BATCH-1533,Warehouse A,Good,2025-10-04T23:50:00.431873
INV60978,DEP1,ITEM2714,Coolant,Fluids,109,40,241,336.79,MAN Parts,2025-04-01T06:41:58,,BATCH-4448,Hazardous Storage,Poor,2025-10-04T23:50:00.432034
INV37673,DEP4,ITEM5464,Wiper Blades,Accessories,88,29,179,345.25,Mercedes Parts,2025-05-04T16:57:12,,BATCH-5790,Warehouse A,Good,2025-10-04T23:50:00.432123
INV11694,DEP5,ITEM3740,Mirrors,Accessories,73,43,350,147.36,Shell Lubricants,2025-01-22T09:18:44,,BATCH-3314,Warehouse B,Fair,2025-10-04T23:50:00.432201
INV93486,DEP1,ITEM5559,Brake Fluid,Brake System,567,151,679,47.86,BP Components,2025-04-29T09:06:43,2026-11-03T09:06:43,BATCH-2904,Hazardous Storage,Good,2025-10-04T23:50:00.432370
INV90656,DEP6,ITEM5990,Oil Filter,Engine Parts,1104,62,1837,20.77,Aramco Parts,2025-02-23T06:27:15,2028-01-24T06:27:15,BATCH-2768,Cold Storage,Good,2025-10-04T23:50:00.432482
INV85524,DEP6,ITEM9362,Grease,Fluids,354,17,390,31.69,MAN Parts,2025-06-27T11:03:53,,BATCH-6021,Hazardous Storage,Poor,2025-10-04T23:50:00.432560
INV46884,DEP2,ITEM4425,Grease,Fluids,260,15,356,106.41,Mercedes Parts,2025-04-29T21:25:32,2026-06-19T21:25:32,BATCH-2480,Cold Storage,Good,2025-10-04T23:50:00.432637
INV65527,DEP6,ITEM2921,Transmission Fluid,Fluids,799,196,834,42.84,Local Supplier,2025-03-26T19:08:03,,BATCH-7156,Hazardous Storage,Good,2025-10-04T23:50:00.432712
INV19565,DEP5,ITEM8880,Grease,Fluids,316,28,348,172.83,Aramco Parts,2025-06-28T11:23:48,,BATCH-3763,Warehouse A,Good,2025-10-04T23:50:00.432838
INV87219,DEP3,ITEM2852,Fuel Filter,Engine Parts,95,41,241,280.37,Volvo Parts,2025-04-27T21:54:51,,BATCH-1639,Hazardous Storage,Poor,2025-10-04T23:50:00.432912
INV13509,DEP1,ITEM5443,Spark Plugs,Engine Parts,40,18,439,191.59,Volvo Parts,2025-04-03T03:47:30,,BATCH-0099,Hazardous Storage,Fair,2025-10-04T23:50:00.432987
INV37670,DEP6,ITEM2165,Mirrors,Accessories,277,40,308,490.65,International Parts,2025-01-20T16:59:48,2027-11-16T16:59:48,BATCH-0303,Warehouse A,Poor,2025-10-04T23:50:00.433052
INV93373,DEP2,ITEM1645,Power Steering Fluid,Fluids,793,163,1329,34.51,International Parts,2025-02-26T13:52:37,,BATCH-0338,Warehouse A,Good,2025-10-04T23:50:00.433115
INV53096,DEP4,ITEM9491,Tool Kit,Accessories,54,13,452,120.45,MAN Parts,2025-02-08T07:49:33,,BATCH-9779,Warehouse B,Good,2025-10-04T23:50:00.433175
INV49009,DEP6,ITEM2917,Inner Tube,Tires,353,33,358,405.4,Chevron Parts,2025-01-14T23:46:25,,BATCH-4232,Warehouse B,Good,2025-10-04T23:50:00.433240
INV48835,DEP1,ITEM8764,Fuses,Electrical,88,43,149,238.29,Chevron Parts,2025-03-27T08:39:38,,BATCH-9970,Hazardous Storage,Good,2025-10-04T23:50:00.433505
INV91210,DEP6,ITEM7434,Tire 315/80R22.5,Tires,197,27,249,2263.52,Scania Parts,2025-02-14T01:57:41,2027-11-23T01:57:41,BATCH-9471,Warehouse A,Good,2025-10-04T23:50:00.433815
INV40097,DEP3,ITEM5133,Brake Fluid,Brake System,409,175,506,46.39,Aftermarket Parts,2025-04-17T23:21:24,2026-06-15T23:21:24,BATCH-3959,Hazardous Storage,Good,2025-10-04T23:50:00.434165
INV97265,DEP2,ITEM6616,Tire 385/65R22.5,Tires,663,37,739,1456.89,Local Supplier,2025-03-28T13:28:05,,BATCH-4852,Warehouse B,Good,2025-10-04T23:50:00.434480
INV88186,DEP3,ITEM8030,Brake Discs,Brake System,54,27,201,116.68,Scania Parts,2025-03-30T06:58:51,2027-11-29T06:58:51,BATCH-2999,Cold Storage,Good,2025-10-04T23:50:00.434668
INV26387,DEP5,ITEM1737,Brake Fluid,Brake System,1318,127,1663,20.33,Aramco Parts,2025-03-06T03:09:16,2027-08-18T03:09:16,BATCH-1501,Warehouse A,Good,2025-10-04T23:50:00.434977
